wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified
130,19,6,prime,prime,ADJ:obj:femi:sg,19,Adj,Adj,,'C/V\.C/(e)\
131,19,7,gresse,gresse,NOM:obj:femi:sg,19,N,N,,'C/V\.C/(e)\
132,19,8,assez,assez,ADV,19,Adv,Adv,assez,/V\.'C/V\
133,20,1,trois,trois,ADJ:card,20,QIs,QIs,trois,C/V\
134,20,2,muls,muls,NOM:obj:masc:pl,20,N,N,,C/V\
135,20,3,d,d',PRE,20,Pre,Pre,de,C/\
136,20,4,espaigne,espaigne,NPR:obj:femi:sg,20,N,N,,/V\.'C/V\.C/(e)\
137,20,5,et,et,CON:coord,20,Crd,Crd,et,/V\
138,20,6,chargiez,chargiez,VER:pper:masc:pl,20,Vpp,Vpp,,C/V\.'C/V\
139,20,7,et,et,CON:coord,20,Crd,Crd,et,/V\
140,20,8,trossez,trossez,VER:pper:masc:pl,20,Vpp,Vpp,,C/V\.'C/V\
141,21,1,.iiii.,quatre,ADJ:card,21,QIs,QIs,quatre,'C/V\.C/(e)\
142,21,2,saietes,saietes,NOM:obj:femi:pl,21,N,N,,C/V\.'C/V\.C/e\
143,21,3,ot,ot,VER:simp:3:sg,21,Vfin,Vfin,avoir,/V\
144,21,4,li,li,DET:def:suj:masc:sg,21,Det,Det,le,C/V\
145,21,5,bers,bers,NOM:suj:masc:sg,21,N,N,,C/V\
146,21,6,au,au,PREDET:a:obj:masc:sg,21,Pre+Det,Pre+Det,à.le,/V\
147,21,7,coste,costé,NOM:obj:masc:sg,21,N,N,,C/V\.'C/V\
148,22,1,son,son,DET:poss:obj:masc:sg,22,Det,Det,son4,C/V\
149,22,2,arc,arc,NOM:obj:masc:sg,22,N,N,,/V\
150,22,3,d,d',PRE,22,Pre,Pre,de,C/\
151,22,4,aubor,aubor,NOM:obj:masc:sg,22,N,N,,/V\.'C/V\
152,22,5,raportoit,raportoit,VER:impf:3:sg,22,Vfin,Vfin,rapporter,C/V\.C/V\.'C/V\
153,22,6,de,de,PRE,22,Pre,Pre,de,C/(e)\
154,22,7,berser,berser,VER:infi,22,Vinf,Vinf,,C/V\.'C/V\
155,23,1,en,en,PRE,23,Pre,Pre,en,/V\
156,23,2,sa,sa,DET:poss:obj:femi:sg,23,Det,Det,son4,C/V\
157,23,3,conpaigne,conpaigne,NOM:obj:femi:sg,23,N,N,,C/V\.'C/V\.C/(e)\
158,23,4,.xl.,quarante,ADJ:card,23,QIs,QIs,quarante,C/V\.'C/V\.C/(e)\
159,23,5,bacheler,bacheler,NOM:suj:masc:pl,23,N,N,,C/V\.C/e\.'C/V\
160,24,1,filz,filz,NOM:suj:masc:pl,24,N,N,,C/V\
161,24,2,sont,sont,VER:pres:3:pl,24,Vfin,Vfin,être,C/V\
162,24,3,a,a,PRE,24,Pre,Pre,à,/V\
163,24,4,contes,contes,NOM:obj:masc:pl,24,N,N,,'C/V\.C/e\
164,24,5,et,et,CON:coord,24,Crd,Crd,et,/V\
165,24,6,a,a,PRE,24,Pre,Pre,à,/V\
166,24,7,princes,princes,NOM:obj:masc:pl,24,N,N,,'C/V\.C/e\
167,24,8,chasez,chasez,VER:pper:masc:pl,24,Vpp,Vpp,,C/V\.'C/V\
168,25,1,chevalier,chevalier,NOM:suj:masc:pl,25,N,N,,C/V\.C/V\.'C/V\
169,25,2,furent,furent,VER:simp:3:pl,25,Vfin,Vfin,être,'C/V\.C/e\
170,25,3,de,de,PRE,25,Pre,Pre,de,C/(e)\
171,25,4,novel,novel,ADJ:obj:masc:sg,25,Adj,Adj,nouveau,C/V\.'C/V\
172,25,5,adoubé,adoubé,VER:pper:masc:sg,25,Vpp,Vpp,,/V\.C/V\.'C/V\
173,26,1,tienent,tienent,VER:pres:3:pl,26,Vfin,Vfin,tenir,'C/V\.C/e\
174,26,2,oiseaus,oiseaus,NOM:obj:masc:pl,26,N,N,,/V\.'C/V\
175,26,3,por,por,PRE,26,Pre,Pre,pour,C/V\
176,26,4,lor,lor,DET:poss:obj:masc:pl,26,Det,Det,leur2,C/V\
177,26,5,cors,cors,NOM:obj:masc:pl,26,N,N,,C/V\
178,26,6,deporter,deporter,VER:infi,26,Vinf,Vinf,,C/V\.C/V\.'C/V\
179,27,1,muetes,muetes,NOM:obj:femi:pl,27,N,N,,'C/V\.C/e\
180,27,2,de,de,PRE,27,Pre,Pre,de,C/(e)\
181,27,3,chiens,chiens,NOM:obj:masc:pl,27,N,N,,C/V\
182,27,4,font,font,VER:pres:3:pl,27,Vfin,Vfin,faire,C/V\
183,27,5,avec,avec,PRE,27,PrA,PrA,avec,/V\.'C/V\
184,27,6,els,els,PRO:pers:acc:3:masc:pl:bet,27,Prn,Prn,eux,/V\
185,27,7,mener,mener,VER:infi,27,Vinf,Vinf,mener,C/V\.'C/V\
186,28,1,par,par,PRE,28,Pre,Pre,par,C/V\
187,28,2,petit,petit,ADJ:obj:masc:sg,28,Adj,Adj,petit,C/V\.'C/V\
188,28,3,pont,pont,NOM:obj:masc:sg,28,N,N,,C/V\
189,28,4,sont,sont,VER:pres:3:pl,28,Vfin,Vfin,être,C/V\
190,28,5,en,en,PRO:clit,28,Pre,Pre,en,/V\
191,28,6,paris,paris,NPR:obj:masc:sg,28,N,N,,C/V\.'C/V\
192,28,7,entré,entré,VER:pper:masc:sg,28,Vpp,Vpp,entrer,/V\.'C/V\
193,29,1,li,li,DET:def:suj:masc:sg,29,Det,Det,le,C/V\
194,29,2,quens,quens,NOM:suj:masc:sg,29,N,N,,C/V\
195,29,3,guillelmes,guillelmes,NPR:suj:masc:sg,29,N,N,,C/V\.'C/V\.C/e\
196,29,4,fu,fu,VER:simp:3:sg,29,Vfin,Vfin,être,C/V\
197,29,5,molt,molt,ADV,29,QIs,QIs,moult,C/V\
198,29,6,gentis,gentis,ADJ:suj:masc:sg,29,Adj,Adj,gentil,C/V\.'C/V\
199,29,7,et,et,CON:coord,29,Crd,Crd,et,/V\
200,29,8,ber,ber,NOM:suj:masc:sg,29,Adj,Adj,,C/V\
201,30,1,sa,sa,DET:poss:obj:femi:sg,30,Det,Det,son4,C/V\
202,30,2,venoison,venoison,NOM:obj:femi:sg,30,N,N,,C/V\.C/V\.'C/V\
203,30,3,fist,fist,VER:simp:3:sg,30,Vfin,Vfin,faire,C/V\
204,30,4,a,a,PRE,30,Pre,Pre,à,/V\
205,30,5,l,l',DET:def:obj:masc:sg,30,Det,Det,le,C/\
206,30,6,ostel,ostel,NOM:obj:masc:sg,30,N,N,,/V\.'C/V\
207,30,7,porter,porter,VER:infi,30,Vinf,Vinf,porter,C/V\.'C/V\
208,31,1,enmi,enmi,PRE,31,PrA,PrA,enmi,/V\.'C/V\
209,31,2,sa,sa,DET:poss:obj:femi:sg,31,Det,Det,son4,C/V\
210,31,3,voie,voie,NOM:obj:femi:sg,31,N,N,,'C/V\./(e)\
211,31,4,a,a,VER:pres:3:sg,31,Vfin,Vfin,avoir,/V\
212,31,5,bertran,bertran,NPR:obj:masc:sg,31,N,N,,C/V\.'C/V\
213,31,6,encontré,encontré,VER:pper:masc:sg,31,Vpp,Vpp,encontrer,/V\.C/V\.'C/V\
214,32,1,si,si,PROCON,32,Adv,Adv,si4,C/V\
215,32,2,li,li,PRO:pers:suj:3:masc:sg:bet,32,Prn,Prn$$,li,C/V\
216,32,3,demande,demande,VER:pres:3:sg,32,Vfin,Vfin,demander,C/V\.'C/V\.C/(e)\
217,32,4,"""","""",PON:cit,32,Pnc,Pnc,,
218,32,5,sire,sire,NOM:suj:masc:sg,32,N,N,,'C/V\.C/(e)\
219,32,6,nies,niés,NOM:suj:masc:sg,32,N,N,,C/V\
220,32,7,dont,dont,ADV,32,Adv,Adv,donc,C/V\
221,32,8,venez,venez,VER:pres:2:pl,32,Vfin,Vfin,venir,C/V\.'C/V\
222,32,9,"""","""",PON:cit,32,Pnc,Pnc,,
223,33,1,et,et,CON:coord,33,Crd,Crd,et,/V\
224,33,2,dist,dist,VER:simp:3:sg,33,Vfin,Vfin,dire,C/V\
225,33,3,bertran,bertran,NPR:suj:masc:sg,33,N,N,,C/V\.'C/V\
226,33,4,"""","""",PON:cit,33,Pnc,Pnc,,
227,33,5,ia,ja,ADV,33,Adv,Adv,jà,C/V\
228,33,6,orroiz,orroiz,VER:futu:2:pl,33,Vfin,Vfin,ouïr,/V\.'C/V\
229,33,7,veritez,veritez,NOM:obj:femi:pl,33,N,N,,C/V\.C/V\.'C/V\
230,34,1,de,de,PRE,34,Pre,Pre,de,C/(e)\
231,34,2,cel,cel,DET:demo:obj:masc:sg,34,Dem,Dem,cil,C/V\
232,34,3,pales,palés,NOM:obj:masc:sg,34,N,N,,C/V\.'C/V\
233,34,4,ou,ou,PROCON,34,Qux,Qux,où,/V\
234,34,5,grant,grant,ADJ:obj:femi:sg,34,Adj,Adj,grand,C/V\
235,34,6,piece,piece,NOM:obj:femi:sg,34,N,N,,'C/V\.C/(e)\
236,34,7,ai,ai,VER:pres:1:sg,34,Vfin,Vfin,avoir,/V\
237,34,8,esté,esté,VER:pper:masc:sg,34,Vpp,Vpp,être,/V\.'C/V\
238,35,1,assez,assez,ADV,35,Adv,Adv,assez,/V\.'C/V\
239,35,2,i,i,PRO:clit,35,Prn,Prn$$,y2,/V\
240,35,3,ai,ai,VER:pres:1:sg,35,Vfin,Vfin,avoir,/V\
241,35,4,oi,oï,VER:pper:masc:sg,35,Vpp,Vpp,ouïr,/V\.'C/V\
242,35,5,et,et,CON:coord,35,Crd,Crd,et,/V\
243,35,6,escouté,escouté,VER:pper:masc:sg,35,Vpp,Vpp,écouter,/V\.C/V\.'C/V\
244,36,1,nostre,nostre,DET:poss:suj:masc:sg,36,Det,Det,notre,'C/V\.C/(e)\
245,36,2,emperere,emperere,NOM:suj:masc:sg,36,N,N,,/V\.C/e\.'C/V\.C/(e)\
246,36,3,a,a,VER:pres:3:sg,36,Vfin,Vfin,avoir,/V\
247,36,4,ses,ses,DET:poss:obj:masc:pl,36,Det,Det,son4,C/V\
248,36,5,barons,barons,NOM:obj:masc:pl,36,N,N,,C/V\.'C/V\
249,36,6,fievez,fievez,VER:pper:masc:pl,36,Vpp,Vpp,,C/V\.'C/V\
250,37,1,cel,cel,PRO:demo:obj:masc:sg,37,Dem,Dem,cil,C/V\
251,37,2,done,done,VER:pres:3:sg,37,Vfin,Vfin,donner,'C/V\.C/(e)\
252,37,3,terre,terre,NOM:obj:femi:sg,37,N,N,,'C/V\.C/(e)\
253,37,4,cel,cel,PRO:demo:obj:masc:sg,37,Dem,Dem,cil,C/V\
254,37,5,chastel,chastel,NOM:obj:masc:sg,37,N,N,,C/V\.'C/V\
255,37,6,cel,cel,PRO:demo:obj:masc:sg,37,Dem,Dem,cil,C/V\
256,37,7,citez,citez,NOM:obj:femi:pl,37,N,N,,C/V\.'C/V\
257,38,1,cel,cel,PRO:demo:obj:masc:sg,38,Dem,Dem,cil,C/V\
258,38,2,done,done,VER:pres:3:sg,38,Vfin,Vfin,donner,'C/V\.C/(e)\
259,38,3,vile,vile,NOM:obj:femi:sg,38,N,N,,'C/V\.C/(e)\
260,38,4,selonc,selonc,PRE,38,PrA,PrA,selon,C/V\.'C/V\
261,38,5,ce,ce,PRO:invar,38,Prn,Prn,ce,C/(e)\
262,38,6,que,que,PROCON,38,Qux,Qux,que,C/(e)\
263,38,7,il,il,PRO:pers:suj:3:masc:sg:unb,38,Prn,Prn$,il,/V\
264,38,8,set,set,VER:pres:3:sg,38,Vfin,Vfin,savoir,C/V\
265,39,1,moi,moi,PRO:pers:obj:1:sg:bet,39,Prn,Prn%%,moi,C/V\
266,39,2,et,et,CON:coord,39,Crd,Crd,et,/V\
267,39,3,vos,vos,PRO:pers:2:pl,39,Prn,Prn,2pp,C/V\
268,39,4,oncle,oncle,NOM:suj:masc:sg,39,N,N,,'/V\.C/(e)\
269,39,5,i,i,PRO:clit,39,Prn,Prn$$,y2,/V\
270,39,6,somes,somes,VER:pres:1:pl,39,Vfin,Vfin,être,'C/V\.C/e\
271,39,7,oublié,oublié,VER:pper:masc:sg,39,Vpp,Vpp,,/V\.C/V\.'C/V\
272,40,1,de,de,PRE,40,Pre,Pre,de,C/(e)\
273,40,2,moi,moi,PRO:pers:obj:1:sg:bet,40,Prn,Prn,moi,C/V\
274,40,3,ne,ne,PRO:clit,40,Neg,Neg$$,ne,C/(e)\
275,40,4,chaut,chaut,VER:pres:3:sg,40,Vfin,Vfin,chaloir,C/V\
276,40,5,qui,qui,PROCON,40,Qux,Qux,qui,C/V\
277,40,6,sui,sui,VER:pres:1:sg,40,Vfin,Vfin,être,C/V\
278,40,7,un,un,DET:ndf:suj:masc:sg,40,QIs,QIs,un,/V\
279,40,8,bacheler,bacheler,NOM:suj:masc:sg,40,N,N,,C/V\.C/e\.'C/V\
280,41,1,mes,més,CON:subord,41,Crd,Crd,mais,C/V\
281,41,2,de,de,PRE,41,Pre,Pre,de,C/(e)\
282,41,3,vos,vos,PRO:pers:2:pl,41,Prn,Prn,2pp,C/V\
283,41,4,sire,sire,NOM:suj:masc:sg,41,N,N,,'C/V\.C/(e)\
284,41,5,qui,qui,PROCON,41,Qux,Qux,qui,C/V\
285,41,6,tant,tant,ADV,41,QIs,QIs,tant,C/V\
286,41,7,par,par,PRE,41,Adv,Adv,par2,C/V\
287,41,8,estes,estes,VER:pres:2:pl,41,Vfin,Vfin,être,'/V\.C/e\
288,41,9,ber,ber,NOM:suj:masc:sg,41,N,N,,C/V\
289,42,1,et,et,CON:coord,42,Crd,Crd,et,/V\
290,42,2,tant,tant,ADV,42,QIs,QIs,tant,C/V\
291,42,3,vos,vos,PRO:pers:2:pl,42,Prn,Prn$$,2pp,C/V\
292,42,4,estes,estes,VER:pres:2:pl,42,Vfin,Vfin,être,'/V\.C/e\
293,42,5,traveilliez,traveilliez,VER:pper:masc:pl,42,Vpp,Vpp,,C/V\.C/V\.'C/V\
294,42,6,et,et,CON:coord,42,Crd,Crd,et,/V\
295,42,7,penez,penez,VER:pper:masc:pl,42,Vpp,Vpp,pener,C/V\.'C/V\
296,43,1,de,de,PRE,43,Pre,Pre,de,C/(e)\
297,43,2,nuiz,nuiz,NOM:obj:femi:pl,43,N,N,,C/V\
298,43,3,veillié,veillié,VER:pper:masc:sg,43,Vpp,Vpp,,C/V\.'C/V\
299,43,4,et,et,CON:coord,43,Crd,Crd,et,/V\
300,43,5,de,de,PRE,43,Pre,Pre,de,C/(e)\
301,43,6,jorz,jorz,NOM:obj:masc:pl,43,N,N,,C/V\
302,43,7,jeunez,jeunez,VER:pper:masc:pl,43,Vpp,Vpp,,C/(V)\./V\.'C/V\
303,43,8,"""","""",PON:cit,43,Pnc,Pnc,,
304,44,1,ot,ot,VER:simp:3:sg,44,Vfin,Vfin,ouïr,/V\
305,44,2,le,le,PRO:pers:obj:3:masc:sg:unb,44,Prn,Prn%%,3p,C/(e)\
306,44,3,guillelmes,guillelmes,NPR:suj:masc:sg,44,N,N,,C/V\.'C/V\.C/e\
307,44,4,s,s,PROCON,44,Adv,Adv,si4,C/\
308,44,5,en,en,PRO:clit,44,Prn,Prn$$,en2,/V\
309,44,6,a,a,VER:pres:3:sg,44,Vfin,Vfin,avoir,/V\
310,44,7,un,un,DET:ndf:obj:masc:sg,44,QIs,QIs,un,/V\
311,44,8,ris,ris,NOM:obj:masc:sg,44,N,N,,C/V\
312,44,9,gité,gité,VER:pper:masc:sg,44,Vpp,Vpp,jeter,C/V\.'C/V\
313,45,1,"""","""",PON:cit,45,Pnc,Pnc,,
314,45,2,nies,niés,NOM:suj:masc:sg,45,N,N,,C/V\
315,45,3,"""","""",PON:cit,45,Pnc,Pnc,,
316,45,4,dit,dit,VER:pres:3:sg,45,Vfin,Vfin,dire,C/V\
317,45,5,li,li,DET:def:suj:masc:sg,45,Det,Det,le,C/V\
318,45,6,cuens,cuens,NOM:suj:masc:sg,45,N,N,,C/V\
319,45,7,"""","""",PON:cit,45,Pnc,Pnc,,
320,45,8,tot,tot,PRO:ind:obj:masc:sg,45,QIs,QIs,tout,C/V\
321,45,9,ce,ce,PRO:invar,45,Prn,Prn,ce,C/(e)\
322,45,10,lessiez,lessiez,VER:impe:2:pl,45,Vfin,Vfin,laisser,C/V\.C/<V>\.'/V\
323,45,11,ester,ester,VER:infi,45,Vinf,Vinf,être,/V\.'C/V\
324,46,1,isnelement,isnelement,ADV,46,Adv,Adv,,/V\.C/V\.C/e\.'C/V\
325,46,2,alez,alez,VER:impe:2:pl,46,Vfin,Vfin,aller,/V\.'C/V\
326,46,3,a,a,PRE,46,Pre,Pre,à,/V\
327,46,4,vostre,vostre,DET:poss:obj:masc:sg,46,Det,Det,votre,'C/V\.C/(e)\
328,46,5,hostel,hostel,NOM:obj:masc:sg,46,N,N,,/V\.'C/V\
329,47,1,et,et,CON:coord,47,Crd,Crd,et,/V\
330,47,2,si,si,PROCON,47,Adv,Adv,si4,C/V\
331,47,3,vos,vos,PRO:pers:2:pl,47,Prn,Prn$$,2pp,C/V\
332,47,4,fetes,fetes,VER:impe:2:pl,47,Vfin,Vfin,faire,'C/V\.C/e\
333,47,5,gentement,gentement,ADV,47,Adv,Adv,,C/V\.C/e\.'C/V\
334,47,6,conraer,conraer,VER:infi,47,Vinf,Vinf,conréer,C/V\.C/(V)\.'/V\
335,48,1,et,et,CON:coord,48,Crd,Crd,et,/V\
336,48,2,ge,ge,PRO:pers:suj:1:sg:unb,48,Prn,Prn$,je,C/(e)\
337,48,3,irai,irai,VER:futu:1:sg,48,Vfin,Vfin,aller,/V\.'C/V\
338,48,4,a,a,PRE,48,Pre,Pre,à,/V\
339,48,5,looys,looys,NPR:obj:masc:sg,48,N,N,,C/V\.C/(V)\.'/V\
340,48,6,parler,parler,VER:infi,48,Vinf,Vinf,parler,C/V\.'C/V\
341,48,7,"""","""",PON:cit,48,Pnc,Pnc,,
342,49,1,dist,dist,VER:simp:3:sg,49,Vfin,Vfin,dire,C/V\
343,49,2,bertran,bertran,NPR:suj:masc:sg,49,N,N,,C/V\.'C/V\
344,49,3,"""","""",PON:cit,49,Pnc,Pnc,,
345,49,4,sire,sire,NOM:suj:masc:sg,49,N,N,,'C/V\.C/(e)\
346,49,5,si,si,PROCON,49,Adv,Adv,si4,C/V\
347,49,6,con,con,CON:subord,49,Sub,Sub,comme,C/V\
348,49,7,vos,vos,PRO:pers:2:pl,49,Prn,Prn$,2pp,C/V\
349,49,8,conmandez,conmandez,VER:pres:2:pl,49,Vfin,Vfin,commander,C/V\.C/V\.'C/V\
350,49,9,"""","""",PON:cit,49,Pnc,Pnc,,
351,50,1,isnelement,isnelement,ADV,50,Adv,Adv,,/V\.C/V\.C/e\.'C/V\
352,50,2,repere,repere,VER:pres:3:sg,50,Vfin,Vfin,répairer,C/V\.'C/V\.C/(e)\
353,50,3,a,a,PRE,50,Pre,Pre,à,/V\
354,50,4,son,son,DET:poss:obj:masc:sg,50,Det,Det,son4,C/V\
355,50,5,hostel,hostel,NOM:obj:masc:sg,50,N,N,,/V\.'C/V\
356,51,1,li,li,DET:def:suj:masc:sg,51,Det,Det,le,C/V\
357,51,2,quens,quens,NOM:suj:masc:sg,51,N,N,,C/V\
358,51,3,guillelmes,guillelmes,NPR:suj:masc:sg,51,N,N,,C/V\.'C/V\.C/e\
359,51,4,fu,fu,VER:simp:3:sg,51,Vfin,Vfin,être,C/V\
360,51,5,molt,molt,ADV,51,QIs,QIs,moult,C/V\
361,51,6,gentis,gentis,ADJ:suj:masc:sg,51,Adj,Adj,gentil,C/V\.'C/V\
362,51,7,et,et,CON:coord,51,Crd,Crd,et,/V\
363,51,8,ber,ber,NOM:suj:masc:sg,51,Adj,Adj,,C/V\
364,52,1,trusqu,trusqu,ADV,52,PrA,PrA,trosque,C/V\
365,52,2,au,au,PREDET:a:obj:masc:sg,52,Pre+Det,Pre+Det,à.le,/V\
366,52,3,pales,palés,NOM:obj:masc:sg,52,N,N,,C/V\.'C/V\
367,52,4,ne,ne,PRO:clit,52,Neg,Neg$$,ne,C/(e)\
368,52,5,se,se,PROCON,52,Prn,Prn$$,se,C/(e)\
369,52,6,volt,volt,VER:simp:3:sg,52,Vfin,Vfin,vouloir,C/V\
370,52,7,arester,arester,VER:infi,52,Vinf,Vinf,arrêter,/V\.C/V\.'C/V\
371,53,1,a,a,PRE,53,Pre,Pre,à,/V\
372,53,2,pie,pié,NOM:obj:masc:sg,53,N,N,,C/V\
373,53,3,descent,descent,VER:pres:3:sg,53,Vfin,Vfin,descendre,C/V\.'C/V\
374,53,4,soz,soz,PRE,53,PrA,PrA,sous,C/V\
375,53,5,l,l',DET:def:obj:masc:sg,53,Det,Det,le,C/\
376,53,6,olivier,olivier,NOM:obj:masc:sg,53,N,N,,/V\.C/V\.'C/V\
377,53,7,ramé,ramé,VER:pper:masc:sg,53,Vpp,Vpp,,C/V\.'C/V\
378,54,1,puis,puis,ADV,54,PrA,PrA,puis,C/V\
379,54,2,en,en,PRO:clit,54,Prn,Prn$$,en2,/V\
380,54,3,monta,monta,VER:simp:3:sg,54,Vfin,Vfin,monter,C/V\.'C/V\
381,54,4,tot,tot,DET:ind:obj:masc:sg,54,QIs,QIs,tout,C/V\
382,54,5,le,le,DET:def:obj:masc:sg,54,Det,Det,le,C/(e)\
383,54,6,marbrin,marbrin,ADJ:obj:masc:sg,54,Adj,Adj,,C/V\.'C/V\
384,54,7,degre,degré,NOM:obj:masc:sg,54,N,N,,C/V\.'C/V\
385,55,1,par,par,PRE,55,Pre,Pre,par,C/V\
386,55,2,tel,tel,ADJ:obj:femi:sg,55,Adj,Adj,tel,C/V\
387,55,3,vertu,vertu,NOM:obj:femi:sg,55,N,N,,C/V\.'C/V\
388,55,4,a,a,VER:pres:3:sg,55,Vfin,Vfin,avoir,/V\
389,55,5,le,le,DET:def:obj:masc:sg,55,Det,Det,le,C/(e)\
390,55,6,planchie,planchié,NOM:obj:masc:sg,55,N,N,,C/V\.'C/V\
391,55,7,passé,passé,VER:pper:masc:sg,55,Vpp,Vpp,passer,C/V\.'C/V\
392,56,1,ronpent,ronpent,VER:pres:3:pl,56,Vfin,Vfin,rompre,'C/V\.C/e\
393,56,2,les,les,DET:def:suj:femi:pl,56,Det,Det,le,C/V\
394,56,3,hueses,hueses,NOM:suj:femi:pl,56,N,N,,'C/V\.C/e\
395,56,4,del,del,PREDET:de:obj:masc:sg,56,Pre+Det,Pre+Det,de.le,C/V\
