wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified
788,134,4,putain,putain,NOM:obj:femi:sg,134,N,N,,C/V\.'C/V\
789,134,5,tervagan,tervagan,NPR:suj:masc:sg,134,N,N,,C/V\.C/V\.'C/V\
790,135,1,avés,avés,VER:pres:2:pl,135,Vfin,Vfin,avoir,/V\.'C/V\
791,135,2,vous,vous,PRO:pers:2:pl,135,Prn,Prn%,vous,C/V\
792,135,3,dont,dont,ADV,135,Adv,Adv,donc,C/V\
793,135,4,souffert,souffert,VER:pper:masc:sg,135,Vpp,Vpp,souffrir,C/V\.'C/V\
794,135,5,tel,tel,ADJ:obj:femi:sg,135,Adj,Adj,tel,C/V\
795,135,6,oeuvre,oeuvre,NOM:obj:femi:sg,135,N,N,,'/V\.C/(e)\
796,136,1,con,con,CON:subord,136,Sub,Sub,comme,C/V\
797,136,2,je,je,PRO:pers:suj:1:sg:unb,136,Prn,Prn$,je,C/(e)\
798,136,3,plaing,plaing,VER:pres:1:sg,136,Vfin,Vfin,plaindre,C/V\
799,136,4,l',l',DET:def:obj:masc:sg,136,Det,Det,le,C/\
800,136,5,or,or,NOM:obj:masc:sg,136,N,N,,/V\
801,136,6,dont,dont,PRO:invar,136,Qux,Qux,dont,C/V\
802,136,7,je,je,PRO:pers:suj:1:sg:unb,136,Prn,Prn$,je,C/(e)\
803,136,8,vous,vous,PRO:pers:2:pl,136,Prn,Prn$$,vous,C/V\
804,136,9,cuevre,cuevre,VER:pres:1:sg,136,Vfin,Vfin,couvrir,'C/V\.C/(e)\
805,137,1,che,che,DET:demo:obj:masc:sg,137,Dem,Dem,cist,C/(e)\
806,137,2,lait,lait,ADJ:obj:masc:sg,137,Adj,Adj,laid,C/V\
807,137,3,visage,visage,NOM:obj:masc:sg,137,N,N,,C/V\.'C/V\.C/(e)\
808,137,4,et,et,CON:coord,137,Crd,Crd,et,/V\
809,137,5,che,che,DET:demo:obj:masc:sg,137,Dem,Dem,cist,C/(e)\
810,137,6,lait,lait,ADJ:obj:masc:sg,137,Adj,Adj,laid,C/V\
811,137,7,cors,cors,NOM:obj:masc:sg,137,N,N,,C/V\
812,138,1,certes,certes,ADV,138,Adv,Adv,certes,'C/V\.C/e\
813,138,2,s,s,PROCON,138,Sub,Sub,si3,C/\
814,138,3,or,or,ADV,138,Adv,Adv,or2,/V\
815,138,4,ne,ne,PRO:clit,138,Neg,Neg$$,ne,C/(e)\
816,138,5,m',m',PRO:pers:obj:1:sg:unb,138,Prn,Prn$$,me,C/\
817,138,6,aprent,aprent,VER:pres:3:sg,138,Vfin,Vfin,apprendre,/V\.'C/V\
818,138,7,mes,mes,DET:poss:suj:masc:sg,138,Det,Det,mon,C/V\
819,138,8,sors,sors,NOM:suj:masc:sg,138,N,N,,C/V\
820,139,1,les,les,DET:def:obj:masc:pl,139,Det,Det,le,C/V\
821,139,2,crestiens,crestiens,NOM:obj:masc:pl,139,Adj,Adj,,C/V\.C/{V}\.'/V\
822,139,3,tous,tous,PRO:ind:obj:masc:pl,139,QIs,QIs,tout,C/V\
823,139,4,a,a,PRE,139,Pre,Pre,à,/V\
824,139,5,confondre,confondre,VER:infi,139,Vinf,Vinf,confondre,C/V\.'C/V\.C/(e)\
825,140,1,je,je,PRO:pers:suj:1:sg:unb,140,Prn,Prn$,je,C/(e)\
826,140,2,vous,vous,PRO:pers:2:pl,140,Prn,Prn$$,vous,C/V\
827,140,3,ferai,ferai,VER:futu:1:sg,140,Vfin,Vfin,faire,C/V\.'C/V\
828,140,4,ardoir,ardoir,VER:infi,140,Vinf,Vinf,ardre,/V\.'C/V\
829,140,5,et,et,CON:coord,140,Crd,Crd,et,/V\
830,140,6,fondre,fondre,VER:infi,140,Vinf,Vinf,fondre,'C/V\.C/(e)\
831,141,1,et,et,CON:coord,141,Crd,Crd,et,/V\
832,141,2,departir,departir,VER:infi,141,Vinf,Vinf,départir,C/V\.C/V\.'C/V\
833,141,3,entre,entre,PRE,141,PrA,PrA,entre,'/V\.C/(e)\
834,141,4,me,me,DET:poss:obj:femi:sg,141,Det,Det,mon,C/(e)\
835,141,5,gent,gent,NOM:obj:femi:sg,141,N,N,,C/V\
836,142,1,car,car,CON:coord,142,Crd,Crd,car,C/V\
837,142,2,vous,vous,PRO:pers:2:pl,142,Prn,Prn$,vous,C/V\
838,142,3,avés,avés,VER:pres:2:pl,142,Vfin,Vfin,avoir,/V\.'C/V\
839,142,4,passé,passé,VER:pper:masc:sg,142,Vpp,Vpp,passer,C/V\.'C/V\
840,142,5,argent,argent,NOM:obj:masc:sg,142,N,N,,/V\.'C/V\
841,143,1,s,s,PROCON,143,Adv,Adv,si4,C/\
842,143,2,iestes,iestes,VER:pres:2:pl,143,Vfin,Vfin,être,'/V\.C/e\
843,143,3,du,du,PREDET:de:obj:masc:sg,143,Pre+Det,Pre+Det,de.le,C/V\
844,143,4,plus,plus,ADV,143,Adv,Adv,plus,C/V\
845,143,5,fin,fin,ADJ:obj:masc:sg,143,Adj,Adj,fin2,C/V\
846,143,6,or,or,NOM:obj:masc:sg,143,N,N,,/V\
847,143,7,d',d',PRE,143,Pre,Pre,de,C/\
848,143,8,arrabe,arrabe,NPR:obj:femi:sg,143,N,N,,/V\.'C/V\.C/(e)\
849,144,1,senescaus,senescaus,NOM:suj:masc:sg,144,N,N,,C/V\.C/e\.'C/V\
850,144,2,a,a,PRE,144,Pre,Pre,à,/V\
851,144,3,poi,poi,ADV,144,N,N,,C/V\
852,144,4,je,je,PRO:pers:suj:1:sg:unb,144,Prn,Prn$,je,C/(e)\
853,144,5,n,n,PRO:clit,144,Neg,Neg$$,ne,C/\
854,144,6,esrabe,esrabe,VER:pres:1:sg,144,Vfin,Vfin,,/V\.'C/V\.C/(e)\
855,145,1,et,et,CON:coord,145,Crd,Crd,et,/V\
856,145,2,muir,muir,VER:pres:1:sg,145,Vfin,Vfin,mourir,C/V\
857,145,3,de,de,PRE,145,Pre,Pre,de,C/(e)\
858,145,4,mautalent,mautalent,NOM:obj:masc:sg,145,N,N,,C/V\.C/V\.'C/V\
859,145,5,et,et,CON:coord,145,Crd,Crd,et,/V\
860,145,6,d',d',PRE,145,Pre,Pre,de,C/\
861,145,7,ire,ire,NOM:obj:femi:sg,145,N,N,,'/V\.C/(e)\
862,146,1,a,a,EXC,146,Exc,Exc,,/V\
863,146,2,roys,roys,NOM:suj:masc:sg,146,N,N,,C/V\
864,146,3,ne,ne,PRO:clit,146,Neg,Neg$$,ne,C/(e)\
865,146,4,l',l',PRO:pers:obj:3:masc:sg:unb,146,Prn,Prn$$,le,C/\
866,146,5,deussiés,deussiés,VER:subi:2:pl,146,Vfin,Vfin,devoir2,C/(V)\./V\.'C/V\
867,146,6,pas,pas,NOM:obj:masc:pl,146,Neg,Neg,pas,C/V\
868,146,7,dire,dire,VER:infi,146,Vinf,Vinf,dire,'C/V\.C/(e)\
869,147,1,tel,tel,ADJ:obj:masc:sg,147,Adj,Adj,tel,C/V\
870,147,2,outrage,outrage,NOM:obj:masc:sg,147,N,N,,/V\.'C/V\.C/(e)\
871,147,3,ne,ne,PROCON,147,Crd,Crd,ne2,C/(e)\
872,147,4,tel,tel,ADJ:obj:masc:sg,147,Adj,Adj,tel,C/V\
873,147,5,desroi,desroi,NOM:obj:masc:sg,147,N,N,,C/V\.'C/V\
874,148,1,n,n,PRO:clit,148,Neg,Neg$$,ne,C/\
875,148,2,affiert,affiert,VER:pres:3:sg,148,Vfin,Vfin,afférir,/V\.'C/V\
876,148,3,a,a,PRE,148,Pre,Pre,à,/V\
877,148,4,conte,conte,NOM:obj:masc:sg,148,N,N,,'C/V\.C/(e)\
878,148,5,ni,ni,PROCON,148,Crd,Crd,ne2,C/V\
879,148,6,a,a,PRE,148,Pre,Pre,à,/V\
880,148,7,roi,roi,NOM:obj:masc:sg,148,N,N,,C/V\
881,149,1,d',d',PRE,149,Pre,Pre,de,C/\
882,149,2,ensi,ensi,ADV,149,Adv,Adv,ainsi,/V\.'C/V\
883,149,3,ses,ses,DET:poss:obj:masc:pl,149,Det,Det,son4,C/V\
884,149,4,dieus,dieus,NOM:obj:masc:pl,149,N,N,,C/V\
885,149,5,mesaesmer,mesaesmer,VER:infi,149,Vinf,Vinf,,C/V\.C/(V)\./V\.'C/V\
886,150,1,vous,vous,PRO:pers:2:pl,150,Prn,Prn$,vous,C/V\
887,150,2,en,en,PRO:clit,150,Prn,Prn$$,en2,/V\
888,150,3,faites,faites,VER:pres:2:pl,150,Vfin,Vfin,faire,'C/V\.C/e\
889,150,4,mout,mout,ADV,150,QIs,QIs,moult,C/V\
890,150,5,a,a,PRE,150,Pre,Pre,à,/V\
891,150,6,blamer,blamer,VER:infi,150,Vinf,Vinf,,C/V\.'C/V\
892,151,1,mais,mais,CON:coord,151,Crd,Crd,mais,C/V\
893,151,2,puisque,puisque,CON:subord,151,Sub,Sub,puisque,'C/V\.C/(e)\
894,151,3,conseillier,conseillier,VER:infi,151,Vinf,Vinf,conseiller2,C/V\.C/V\.'C/V\
895,151,4,vous,vous,PRO:pers:2:pl,151,Prn,Prn$$,vous,C/V\
896,151,5,doi,doi,VER:pres:1:sg,151,Vfin,Vfin,devoir2,C/V\
897,152,1,alons,alons,VER:impe:1:pl,152,Vfin,Vfin,aller,/V\.'C/V\
898,152,2,a,a,PRE,152,Pre,Pre,à,/V\
899,152,3,tervagan,tervagan,NPR:obj:masc:sg,152,N,N,,C/V\.C/V\.'C/V\
900,152,4,andoi,andoi,ADJ:card,152,QIs,QIs,ambedeux,/V\.'C/V\
901,153,1,prier,prier,VER:infi,153,Vinf,Vinf,prier,C/V\.'C/V\
902,153,2,qu,qu,PROCON,153,Sub,Sub,que,C/\
903,153,3,il,il,PRO:pers:suj:3:masc:sg:unb,153,Prn,Prn$,il,/V\
904,153,4,ait,ait,VER:subp:3:sg,153,Vfin,Vfin,avoir,/V\
905,153,5,pardon,pardon,NOM:obj:masc:sg,153,N,N,,C/V\.'C/V\
906,153,6,de,de,PRE,153,Pre,Pre,de,C/(e)\
907,153,7,nous,nous,PRO:pers:1:pl,153,Prn,Prn,nous,C/V\
908,154,1,a,a,PRE,154,Pre,Pre,à,/V\
909,154,2,nus,nus,ADJ:obj:masc:pl,154,Adj,Adj,nu,C/V\
910,154,3,keutes,keutes,NOM:obj:masc:pl,154,N,N,,'C/V\.C/e\
911,154,4,a,a,PRE,154,Pre,Pre,à,/V\
912,154,5,nus,nus,ADJ:obj:masc:pl,154,Adj,Adj,nu,C/V\
913,154,6,genous,genous,NOM:obj:masc:pl,154,N,N,,C/V\.'C/V\
914,155,1,sique,sique,CON:subord,155,Sub,Sub,si4.que,'C/V\.C/(e)\
915,155,2,par,par,PRE,155,Pre,Pre,par,C/V\
916,155,3,sa,sa,DET:poss:obj:femi:sg,155,Det,Det,son4,C/V\
917,155,4,sainte,sainte,ADJ:obj:femi:sg,155,Adj,Adj,saint,'C/V\.C/(e)\
918,155,5,vertu,vertu,NOM:obj:femi:sg,155,N,N,,C/V\.'C/V\
919,156,1,soient,soient,VER:subp:3:pl,156,Vfin,Vfin,être,'C/V\./e\
920,156,2,crestien,crestien,NOM:suj:masc:pl,156,Adj,Adj,,C/V\.C/{V}\.'/V\
921,156,3,abatu,abatu,VER:pper:masc:sg,156,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\
922,157,1,et,et,CON:coord,157,Crd,Crd,et,/V\
923,157,2,se,se,PROCON,157,Sub,Sub,si3,C/(e)\
924,157,3,l',l',DET:def:obj:femi:sg,157,Det,Det,le,C/\
925,157,4,onnour,onnour,NOM:obj:femi:sg,157,N,N,,/V\.'C/V\
926,157,5,devons,devons,VER:pres:1:pl,157,Vfin,Vfin,devoir2,C/V\.'C/V\
927,157,6,avoir,avoir,VER:infi,157,Vinf,Vinf,avoir,/V\.'C/V\
928,158,1,que,que,PROCON,158,Sub,Sub,que,C/(e)\
929,158,2,il,il,PRO:pers:suj:3:masc:sg:unb,158,Prn,Prn$,il,/V\
930,158,3,nous,nous,PRO:pers:1:pl,158,Prn,Prn$$,nous,C/V\
931,158,4,en,en,PRO:clit,158,Prn,Prn$$,en2,/V\
932,158,5,fache,fache,VER:subp:3:sg,158,Vfin,Vfin,faire,'C/V\.C/(e)\
933,158,6,savoir,savoir,VER:infi,158,Vinf,Vinf,savoir,C/V\.'C/V\
934,159,1,tel,tel,ADJ:obj:femi:sg,159,Adj,Adj,tel,C/V\
935,159,2,vois,vois,NOM:obj:femi:sg,159,N,N,,C/V\
936,159,3,et,et,CON:coord,159,Crd,Crd,et,/V\
937,159,4,tel,tel,ADJ:obj:femi:sg,159,Adj,Adj,tel,C/V\
938,159,5,senefianche,senefianche,NOM:obj:femi:sg,159,N,N,,C/V\.C/e\.C/V\.'C/V\.C/(e)\
939,160,1,ou,ou,PROCON,160,Qux,Qux,où,/V\
940,160,2,nous,nous,PRO:pers:1:pl,160,Prn,Prn$,nous,C/V\
941,160,3,puissons,puissons,VER:subp:1:pl,160,Vfin,Vfin,pouvoir2,C/V\.'C/V\
942,160,4,avoir,avoir,VER:infi,160,Vinf,Vinf,avoir,/V\.'C/V\
943,160,5,fianche,fianche,NOM:obj:femi:sg,160,N,N,,C/V\.'C/V\.C/(e)\
944,161,1,en,en,PRE,161,Pre,Pre,en,/V\
945,161,2,che,che,DET:demo:obj:masc:sg,161,Dem,Dem,cist,C/(e)\
946,161,3,conseil,conseil,NOM:obj:masc:sg,161,N,N,,C/V\.'C/V\
947,161,4,n,n,PRO:clit,161,Neg,Neg$$,ne,C/\
948,161,5,a,a,VER:pres:3:sg,161,Vfin,Vfin,avoir,/V\
949,161,6,point,point,NOM:obj:masc:sg,161,Neg,Neg,point2,C/V\
950,161,7,d',d',PRE,161,Pre,Pre,de,C/\
951,161,8,engan,engan,NOM:obj:masc:sg,161,N,N,,/V\.'C/V\
952,162,1,et,et,CON:coord,162,Crd,Crd,et,/V\
953,162,2,si,si,PROCON,162,Adv,Adv,si4,C/V\
954,162,3,prometés,prometés,VER:impe:2:pl,162,Vfin,Vfin,promettre,C/V\.C/e\.'C/V\
955,162,4,tervagan,tervagan,NPR:obj:masc:sg,162,N,N,,C/V\.C/V\.'C/V\
956,163,1,dis,dis,ADJ:card,163,QIs,QIs,dix,C/V\
957,163,2,mars,mars,NOM:obj:masc:pl,163,N,N,,C/V\
958,163,3,d',d',PRE,163,Pre,Pre,de,C/\
959,163,4,or,or,NOM:obj:masc:sg,163,N,N,,/V\
960,163,5,a,a,PRE,163,Pre,Pre,à,/V\
961,163,6,croistre,croistre,VER:infi,163,Vinf,Vinf,croître,'C/V\.C/(e)\
962,163,7,ses,ses,DET:poss:obj:femi:pl,163,Det,Det,son4,C/V\
963,163,8,joes,joes,NOM:obj:femi:pl,163,N,N,,'C/V\./e\
964,164,1,alons,alons,VER:impe:1:pl,164,Vfin,Vfin,aller,/V\.'C/V\
965,164,2,i,i,PRO:clit,164,Prn,Prn%%,y2,/V\
966,164,3,puisque,puisque,CON:subord,164,Sub,Sub,puisque,'C/V\.C/(e)\
967,164,4,tu,tu,PRO:pers:suj:2:sg:unb,164,Prn,Prn$,tu,C/V\
968,164,5,le,le,PRO:pers:obj:3:masc:sg:unb,164,Prn,Prn$$,le,C/(e)\
969,164,6,loes,loes,VER:pres:2:sg,164,Vfin,Vfin,louer,'C/V\./e\
970,165,1,tervagan,tervagan,NPR:suj:masc:sg,165,N,N,,C/V\.C/V\.'C/V\
971,165,2,par,par,PRE,165,Pre,Pre,par,C/V\
972,165,3,melancolie,melancolie,NOM:obj:femi:sg,165,N,N,,C/V\.C/V\.C/V\.'C/V\./(e)\
973,166,1,vous,vous,PRO:pers:2:pl,166,Prn,Prn$$,vous,C/V\
974,166,2,ai,ai,VER:pres:1:sg,166,Vfin,Vfin,avoir,/V\
975,166,3,hui,hui,ADV,166,Adv,Adv,hui2,/V\
976,166,4,dit,dit,VER:pper:masc:sg,166,Vpp,Vpp,dire,C/V\
977,166,5,mainte,mainte,DET:ind:obj:femi:sg,166,QIs,QIs,maint,'C/V\.C/(e)\
978,166,6,folie,folie,NOM:obj:femi:sg,166,N,N,,C/V\.'C/V\./(e)\
979,167,1,mais,mais,CON:coord,167,Crd,Crd,mais,C/V\
980,167,2,g,g,PRO:pers:suj:1:sg:unb,167,Prn,Prn$,je,C/\
981,167,3,iere,iere,VER:impf:1:sg,167,Vfin,Vfin,être,'/V\.C/(e)\
982,167,4,plus,plus,ADV,167,Adv,Adv,plus,C/V\
983,167,5,ivres,ivres,ADJ:suj:masc:sg,167,Adj,Adj,,'/V\.C/e\
984,167,6,que,que,PROCON,167,Sub,Sub,que,C/(e)\
985,167,7,soupe,soupe,NOM:suj:femi:sg,167,N,N,,'C/V\.C/(e)\
986,168,1,merchi,merchi,NOM:obj:femi:sg,168,N,N,,C/V\.'C/V\
987,168,2,vous,vous,PRO:pers:2:pl,168,Prn,Prn$$,vous,C/V\
988,168,3,proi,proi,VER:pres:1:sg,168,Vfin,Vfin,prier,C/V\
989,168,4,s,s,PROCON,168,Adv,Adv,si4,C/\
990,168,5,en,en,PRO:clit,168,Prn,Prn$$,en2,/V\
991,168,6,renc,renc,VER:pres:1:sg,168,Vfin,Vfin,rendre,C/V\
992,168,7,me,me,DET:poss:obj:femi:sg,168,Det,Det,mon,C/(e)\
993,168,8,coupe,coupe,NOM:obj:femi:sg,168,N,N,,'C/V\.C/(e)\
994,169,1,a,a,PRE,169,Pre,Pre,à,/V\
995,169,2,nus,nus,ADJ:obj:masc:pl,169,Adj,Adj,nu,C/V\
996,169,3,genous,genous,NOM:obj:masc:pl,169,N,N,,C/V\.'C/V\
997,169,4,et,et,CON:coord,169,Crd,Crd,et,/V\
998,169,5,a,a,PRE,169,Pre,Pre,à,/V\
999,169,6,nus,nus,ADJ:obj:masc:pl,169,Adj,Adj,nu,C/V\
1000,169,7,keutes,keutes,NOM:obj:masc:pl,169,N,N,,'C/V\.C/e\
1001,170,1,que,que,PROCON,170,Crd,Crd,que,C/(e)\
1002,170,2,mieus,mieus,ADV,170,Adv,Adv,mieux,C/V\
1003,170,3,me,me,PRO:pers:obj:1:sg:unb,170,Prn,Prn$$,me,C/(e)\
1004,170,4,venist,venist,VER:subi:3:sg,170,Vfin,Vfin,venir,C/V\.'C/V\
1005,170,5,avoir,avoir,VER:infi,170,Vinf,Vinf,avoir,/V\.'C/V\
1006,170,6,teutes,teutes,VER:pper:femi:pl,170,Vpp,Vpp,taire,'C/V\.C/e\
1007,171,1,sire,sire,NOM:suj:masc:sg,171,N,N,,'C/V\.C/(e)\
1008,171,2,li,li,DET:def:suj:masc:sg,171,Det,Det,le,C/V\
1009,171,3,tiens,tiens,ADJ:poss:suj:masc:sg,171,Adj,Adj,ton2,C/V\
1010,171,4,secours,secours,NOM:suj:masc:sg,171,N,N,,C/V\.'C/V\
1011,171,5,me,me,PRO:pers:obj:1:sg:unb,171,Prn,Prn$$,me,C/(e)\
1012,171,6,viegne,viegne,VER:subp:3:sg,171,Vfin,Vfin,venir,'C/V\.C/(e)\
1013,172,1,et,et,CON:coord,172,Crd,Crd,et,/V\
1014,172,2,de,de,PRE,172,Pre,Pre,de,C/(e)\
1015,172,3,no,no,DET:poss:obj:femi:sg,172,Det,Det,notre,C/V\
1016,172,4,loy,loy,NOM:obj:femi:sg,172,N,N,,C/V\
1017,172,5,hui,hui,ADV,172,Adv,Adv,hui2,/V\
1018,172,6,te,te,PRO:pers:obj:2:sg:unb,172,Prn,Prn$$,te,C/(e)\
1019,172,7,souviegne,souviegne,VER:subp:3:sg,172,Vfin,Vfin,souvenir,C/V\.'C/V\.C/(e)\
1020,173,1,que,que,PROCON,173,Qux,Qux,que,C/(e)\
1021,173,2,crestien,crestien,NOM:suj:masc:pl,173,Adj,Adj,,C/V\.C/{V}\.'/V\
1022,173,3,tolir,tolir,VER:infi,173,Vinf,Vinf,tolir,C/V\.'C/V\
1023,173,4,nous,nous,PRO:pers:1:pl,173,Prn,Prn$$,nous,C/V\
1024,173,5,cuident,cuident,VER:pres:3:pl,173,Vfin,Vfin,cuider,'C/V\.C/e\
1025,174,1,ja,ja,ADV,174,Adv,Adv,jà,C/V\
1026,174,2,sont,sont,VER:pres:3:pl,174,Vfin,Vfin,être,C/V\
1027,174,3,espars,espars,VER:pper:masc:sg,174,Vpp,Vpp,espardre,/V\.'C/V\
1028,174,4,par,par,PRE,174,Pre,Pre,par,C/V\
1029,174,5,me,me,DET:poss:obj:femi:sg,174,Det,Det,mon,C/(e)\
1030,174,6,terre,terre,NOM:obj:femi:sg,174,N,N,,'C/V\.C/(e)\
1031,174,7,ample,ample,ADJ:obj:femi:sg,174,Adj,Adj,,'/V\.C/(e)\
1032,175,1,sire,sire,NOM:suj:masc:sg,175,N,N,,'C/V\.C/(e)\
1033,175,2,par,par,PRE,175,Pre,Pre,par,C/V\
1034,175,3,sort,sort,NOM:obj:masc:sg,175,N,N,,C/V\
1035,175,4,et,et,CON:coord,175,Crd,Crd,et,/V\
1036,175,5,par,par,PRE,175,Pre,Pre,par,C/V\
1037,175,6,essample,essample,NOM:obj:masc:sg,175,N,N,,/V\.'C/V\.C/(e)\
1038,176,1,me,me,PRO:pers:obj:1:sg:unb,176,Prn,Prn$$,me,C/(e)\
1039,176,2,demoustre,demoustre,VER:impe:2:sg,176,Vfin,Vfin,,C/V\.'C/V\.C/(e)\
1040,176,3,comment,comment,ADV,176,Qux,Qux,comment,C/V\.'C/V\
1041,176,4,s,s,PROCON,176,Prn,Prn$$,se,C/\
1042,176,5,en,en,PRO:clit,176,Prn,Prn$$,en2,/V\
1043,176,6,wident,wident,VER:pres:3:pl,176,Vfin,Vfin,,'C/V\.C/e\
1044,177,1,si,si,PROCON,177,Adv,Adv,si4,C/V\
1045,177,2,le,le,PRO:pers:obj:3:masc:sg:unb,177,Prn,Prn$$,le,C/(e)\
1046,177,3,moustre,moustre,VER:impe:2:sg,177,Vfin,Vfin,montrer,'C/V\.C/(e)\
1047,177,4,a,a,PRE,177,Pre,Pre,à,/V\
1048,177,5,ton,ton,DET:poss:obj:masc:sg,177,Det,Det,ton2,C/V\
1049,177,6,ami,ami,NOM:obj:masc:sg,177,N,N,,/V\.'C/V\
1050,178,1,par,par,PRE,178,Pre,Pre,par,C/V\
1051,178,2,sort,sort,NOM:obj:masc:sg,178,N,N,,C/V\
1052,178,3,ou,ou,PROCON,178,Crd,Crd,ou,/V\
1053,178,4,par,par,PRE,178,Pre,Pre,par,C/V\
1054,178,5,art,art,NOM:obj:masc:sg,178,N,N,,/V\
1055,178,6,d',d',PRE,178,Pre,Pre,de,C/\
1056,178,7,anemy,anemy,NOM:obj:masc:sg,178,N,N,,/V\.C/e\.'C/V\
1057,179,1,s,s,PROCON,179,Sub,Sub,si3,C/\
1058,179,2,envers,envers,PRE,179,PrA,PrA,envers,/V\.'C/V\
1059,179,3,aus,aus,PRO:pers:acc:3:masc:pl:bet,179,Prn,Prn,eux,/V\
1060,179,4,me,me,PRO:pers:obj:1:sg:unb,179,Prn,Prn$$,me,C/(e)\
1061,179,5,porrai,porrai,VER:futu:1:sg,179,Vfin,Vfin,pouvoir2,C/V\.'C/V\
1062,179,6,resceurre,resceurre,VER:infi,179,Vinf,Vinf,rescourre,C/V\.'C/V\.C/(e)\
1063,180,1,en,en,PRE,180,Pre,Pre,en,/V\
1064,180,2,tel,tel,ADJ:obj:femi:sg,180,Adj,Adj,tel,C/V\
1065,180,3,maniere,maniere,NOM:obj:femi:sg,180,N,N,,C/V\.'C/V\.C/(e)\
1066,180,4,le,le,PRO:pers:obj:3:masc:sg:unb,180,Prn,Prn$$,le,C/(e)\
1067,180,5,me,me,PRO:pers:obj:1:sg:unb,180,Prn,Prn$$,me,C/(e)\
1068,180,6,di,di,VER:impe:2:sg,180,Vfin,Vfin,dire,C/V\
1069,181,1,se,se,PROCON,181,Sub,Sub,si3,C/(e)\
1070,181,2,je,je,PRO:pers:suj:1:sg:unb,181,Prn,Prn$,je,C/(e)\
1071,181,3,doi,doi,VER:pres:1:sg,181,Vfin,Vfin,devoir2,C/V\
1072,181,4,gaagnier,gaagnier,VER:infi,181,Vinf,Vinf,gagner,C/(V)\./V\.'C/V\
1073,181,5,si,si,PROCON,181,Adv,Adv,si4,C/V\
1074,181,6,ri,ri,VER:impe:2:sg,181,Vfin,Vfin,rire,C/V\
1075,182,1,et,et,CON:coord,182,Crd,Crd,et,/V\
1076,182,2,se,se,PROCON,182,Sub,Sub,si3,C/(e)\
1077,182,3,je,je,PRO:pers:suj:1:sg:unb,182,Prn,Prn$,je,C/(e)\
1078,182,4,doi,doi,VER:pres:1:sg,182,Vfin,Vfin,devoir2,C/V\
1079,182,5,perdre,perdre,VER:infi,182,Vinf,Vinf,perdre,'C/V\.C/(e)\
1080,182,6,si,si,PROCON,182,Adv,Adv,si4,C/V\
1081,182,7,pleure,pleure,VER:impe:2:sg,182,Vfin,Vfin,pleurer,'C/V\.C/(e)\
1082,183,1,senescal,senescal,NOM:suj:masc:sg,183,N,N,,C/V\.C/e\.'C/V\
1083,183,2,que,que,PROCON,183,Qux,Qux,que,C/(e)\
1084,183,3,vous,vous,PRO:pers:2:pl,183,Prn,Prn$$,vous,C/V\
1085,183,4,est,est,VER:pres:3:sg,183,Vfin,Vfin,être,/V\
1086,183,5,avis,avis,NOM:suj:masc:sg,183,N,N,,/V\.'C/V\
1087,184,1,tervagan,tervagan,NPR:suj:masc:sg,184,N,N,,C/V\.C/V\.'C/V\
1088,184,2,a,a,VER:pres:3:sg,184,Vfin,Vfin,avoir,/V\
1089,184,3,plouré,plouré,VER:pper:masc:sg,184,Vpp,Vpp,pleurer,C/V\.'C/V\
1090,184,4,et,et,CON:coord,184,Crd,Crd,et,/V\
1091,184,5,ris,ris,VER:pper:masc:sg,184,Vpp,Vpp,rire,C/V\
1092,185,1,chi,chi,ADV,185,Adv,Adv,ci,C/V\
1093,185,2,a,a,VER:pres:3:sg,185,Vfin,Vfin,avoir,/V\
1094,185,3,mout,mout,ADV,185,QIs,QIs,moult,C/V\
1095,185,4,grant,grant,ADJ:obj:femi:sg,185,Adj,Adj,grand,C/V\
1096,185,5,senefianche,senefianche,NOM:obj:femi:sg,185,N,N,,C/V\.C/e\.C/V\.'C/V\.C/(e)\
1097,186,1,certes,certes,ADV,186,Adv,Adv,certes,'C/V\.C/e\
1098,186,2,sire,sire,NOM:suj:masc:sg,186,N,N,,'C/V\.C/(e)\
1099,186,3,vous,vous,PRO:pers:2:pl,186,Prn,Prn$,vous,C/V\
1100,186,4,dites,dites,VER:pres:2:pl,186,Vfin,Vfin,dire,'C/V\.C/e\
1101,186,5,voir,voir,ADJ:obj:masc:sg,186,N,N,voir2,C/V\
1102,187,1,el,el,PREDET:en:obj:masc:sg,187,Pre+Det,Pre+Det,en.le,/V\
1103,187,2,rire,rire,VER:infi,187,Vinf,Vinf,rire,'C/V\.C/(e)\
1104,187,3,poés,poés,VER:pres:2:pl,187,Vfin,Vfin,pouvoir2,C/V\.'C/V\
1105,187,4,vous,vous,PRO:pers:2:pl,187,Prn,Prn%,vous,C/V\
1106,187,5,avoir,avoir,VER:infi,187,Vinf,Vinf,avoir,/V\.'C/V\
1107,188,1,grant,grant,ADJ:obj:femi:sg,188,Adj,Adj,grand,C/V\
1108,188,2,seurté,seurté,NOM:obj:femi:sg,188,N,N,,C/(V)\./V\.'C/V\
1109,188,3,et,et,CON:coord,188,Crd,Crd,et,/V\
1110,188,4,grant,grant,ADJ:obj:femi:sg,188,Adj,Adj,grand,C/V\
1111,188,5,fianche,fianche,NOM:obj:femi:sg,188,N,N,,C/V\.'C/V\.C/(e)\
