wd_id,word,lex_id,pos_nca,para_id,syntag,syntag2,lemma,syllabified
2349,plus,plus,ADV,38,Adv,Adv,plus,C/V\
2350,.,.,PON,38,Pnc,Pnc,,
2351,car,car,CON:coord,38,Crd,Crd,car,C/V\
2352,",",",",PON,38,Pnc,Pnc,,
2353,ce,ce,PRO:invar,38,Prn,Prn,ce,C/(e)\
2354,dit,dit,VER:pres:3:sg,38,Vfin,Vfin,dire,C/V\
2355,le,le,DET:def:suj:masc:sg,38,Det,Det,le,C/(e)\
2356,sage,sage,ADJ:suj:masc:sg,38,Adj,Adj,sage,'C/V\.C/(e)\
2357,",",",",PON,38,Pnc,Pnc,,
2358,on,on,PRO:invar,38,Prn,Prn$,on,/V\
2359,se,se,PROCON,38,Prn,Prn$$,se,C/(e)\
2360,doit,doit,VER:pres:3:sg,38,Vfin,Vfin,devoir2,C/V\
2361,assemer,assemer,VER:infi,38,Vinf,Vinf,,/V\.C/e\.'C/V\
2362,en,en,PRE,38,Pre,Pre,en,/V\
2363,robes,robes,NOM:obj:femi:pl,38,N,N,,'C/V\.C/e\
2364,et,et,CON:coord,38,Crd,Crd,et,/V\
2365,en,en,PRE,38,Pre,Pre,en,/V\
2366,armes,armes,NOM:obj:femi:pl,38,N,N,,'/V\.C/e\
2367,en,en,PRE,38,Pre,Pre,en,/V\
2368,tel,tel,ADJ:obj:femi:sg,38,Adj,Adj,tel,C/V\
2369,maniere,maniere,NOM:obj:femi:sg,38,N,N,,C/V\.'C/V\.C/(e)\
2370,que,que,PROCON,38,Sub,Sub,que,C/(e)\
2371,les,les,DET:def:suj:masc:pl,38,Det,Det,le,C/V\
2372,preudeshommes,preudeshommes,NOM:suj:masc:pl,38,N,N,,C/V\.C/e\.'C/V\.C/e\
2373,de,de,PRE,38,Pre,Pre,de,C/(e)\
2374,cest,cest,DET:demo:obj:masc:sg,38,Dem,Dem,cist,C/V\
2375,siecle,siecle,NOM:obj:masc:sg,38,N,N,,'C/V\.C/(e)\
2376,ne,ne,PRO:clit,38,Neg,Neg$$,ne,C/(e)\
2377,dient,dient,VER:subp:3:pl,38,Vfin,Vfin,dire,'C/V\./e\
2378,que,que,PROCON,38,Sub,Sub,que,C/(e)\
2379,on,on,PRO:invar,38,Prn,Prn$,on,/V\
2380,en,en,PRO:clit,38,Prn,Prn$$,en2,/V\
2381,face,face,VER:subp:3:sg,38,Vfin,Vfin,faire,'C/V\.C/(e)\
2382,trop,trop,ADV,38,Adv,Adv,trop,C/V\
2383,",",",",PON,38,Pnc,Pnc,,
2384,ne,ne,PROCON,38,Crd,Crd,ne2,C/(e)\
2385,les,les,DET:def:suj:femi:pl,38,Det,Det,le,C/V\
2386,joenes,joenes,ADJ:suj:femi:pl,38,Adj,Adj,,'C/V\.C/e\
2387,gens,gens,NOM:suj:femi:pl,38,N,N,,C/V\
2388,de,de,PRE,38,Pre,Pre,de,C/(e)\
2389,cest,cest,DET:demo:obj:masc:sg,38,Dem,Dem,cist,C/V\
2390,siecle,siecle,NOM:obj:masc:sg,38,N,N,,'C/V\.C/(e)\
2391,ne,ne,PRO:clit,38,Neg,Neg$$,ne,C/(e)\
2392,dient,dient,VER:subp:3:pl,38,Vfin,Vfin,dire,'C/V\./e\
2393,que,que,PROCON,38,Sub,Sub,que,C/(e)\
2394,en,en,PRO:invar,38,Prn,Prn$,on,/V\
2395,en,en,PRO:clit,38,Prn,Prn$$,en2,/V\
2396,face,face,VER:subp:3:sg,38,Vfin,Vfin,faire,'C/V\.C/(e)\
2397,pou,pou,ADV,38,N,N,peu,C/V\
2398,.,.,PON,38,Pnc,Pnc,,
2399,"""","""",PON:cit,38,Pnc,Pnc,,
2400,ci,ci,ADV,39,Adv,Adv,ci,C/V\
2401,apres,aprés,PRE,39,PrA,PrA,après,/V\.'C/V\
2402,orrez,orrez,VER:futu:2:pl,39,Vfin,Vfin,ouïr,/V\.'C/V\
2403,un,un,DET:ndf:obj:masc:sg,39,QIs,QIs,un,/V\
2404,enseignement,enseignement,NOM:obj:masc:sg,39,N,N,,/V\.C/V\.C/e\.'C/V\
2405,que,que,PROCON,39,Qux,Qux,que,C/(e)\
2406,il,il,PRO:pers:suj:3:masc:sg:unb,39,Prn,Prn$,il,/V\
2407,me,me,PRO:pers:obj:1:sg:unb,39,Prn,Prn$$,me,C/(e)\
2408,fist,fist,VER:simp:3:sg,39,Vfin,Vfin,faire,C/V\
2409,en,en,PRO:clit,39,Pre,Pre,en,/V\
2410,la,la,DET:def:obj:femi:sg,39,Det,Det,le,C/V\
2411,mer,mer,NOM:obj:femi:sg,39,N,N,,C/V\
2412,",",",",PON,39,Pnc,Pnc,,
2413,quant,quant,ADV,39,Sub,Sub,quand,C/V\
2414,nous,nous,PRO:pers:1:pl,39,Prn,Prn$,nous,C/V\
2415,revenions,revenions,VER:impf:1:pl,39,Vfin,Vfin,revenir,C/V\.C/V\.C/V\.'C/V\
2416,d,d',PRE,39,Pre,Pre,de,C/\
2417,outremer,outremer,ADV,39,N,N,,/V\.C/e\.'C/V\
2418,.,.,PON,39,Pnc,Pnc,,
2419,il,il,PRO:pers:suj:3:masc:sg:unb,39,Prn,Prn$,il,/V\
2420,avint,avint,VER:simp:3:sg,39,Vfin,Vfin,avenir,/V\.'C/V\
2421,que,que,PROCON,39,Sub,Sub,que,C/(e)\
2422,nostre,nostre,DET:poss:suj:femi:sg,39,Det,Det,notre,'C/V\.C/(e)\
2423,nef,nef,NOM:suj:femi:sg,39,N,N,,C/V\
2424,hurta,hurta,VER:simp:3:sg,39,Vfin,Vfin,,C/V\.'C/V\
2425,devant,devant,PRE,39,PrA,PrA,devant,C/V\.'C/V\
2426,l,l',DET:def:obj:femi:sg,39,Det,Det,le,C/\
2427,ille,ille,NOM:obj:femi:sg,39,N,N,,'/V\.C/(e)\
2428,de,de,PRE,39,Pre,Pre,de,C/(e)\
2429,cypre,cypre,NPR:obj:femi:sg,39,N,N,,'C/V\.C/(e)\
2430,par,par,PRE,39,Pre,Pre,par,C/V\
2431,un,un,DET:ndf:obj:masc:sg,39,QIs,QIs,un,/V\
2432,vent,vent,NOM:obj:masc:sg,39,N,N,,C/V\
2433,qui,qui,PROCON,39,Qux,Qux,qui,C/V\
2434,a,a,VER:pres:3:sg,39,Vfin,Vfin,avoir,/V\
2435,non,non,NOM:obj:masc:sg,39,N,N,,C/V\
2436,guerbin,guerbin,NPR:obj:masc:sg,39,N,N,,C/V\.'C/V\
2437,",",",",PON,39,Pnc,Pnc,,
2438,qui,qui,PROCON,39,Qux,Qux,qui,C/V\
2439,n,n,PRO:clit,39,Neg,Neg$$,ne,C/\
2440,est,est,VER:pres:3:sg,39,Vfin,Vfin,être,/V\
2441,mie,mie,ADV,39,Neg,Neg,mie3,'C/V\./(e)\
2442,des,des,PREDET:de:obj:masc:pl,39,Pre+Det,Pre+Det,de.le,C/V\
2443,quatre,quatre,ADJ:card,39,QIs,QIs,quatre,'C/V\.C/(e)\
2444,mestres,mestres,NOM:obj:masc:pl,39,N,N,,'C/V\.C/e\
2445,venz,venz,NOM:obj:masc:pl,39,N,N,,C/V\
2446,.,.,PON,39,Pnc,Pnc,,
2447,et,et,CON:coord,39,Crd,Crd,et,/V\
2448,de,de,PRE,39,Pre,Pre,de,C/(e)\
2449,ce,ce,DET:demo:obj:masc:sg,39,Dem,Dem,cist,C/(e)\
2450,coup,coup,NOM:obj:masc:sg,39,N,N,,C/V\
2451,que,que,PROCON,39,Qux,Qux,que,C/(e)\
2452,nostre,nostre,DET:poss:suj:femi:sg,39,Det,Det,notre,'C/V\.C/(e)\
2453,nef,nef,NOM:suj:femi:sg,39,N,N,,C/V\
2454,prist,prist,VER:simp:3:sg,39,Vfin,Vfin,prendre,C/V\
2455,",",",",PON,39,Pnc,Pnc,,
2456,furent,furent,VER:simp:3:pl,39,Vfin,Vfin,être,'C/V\.C/e\
2457,li,li,DET:def:suj:masc:pl,39,Det,Det,le,C/V\
2458,notonnier,notonnier,NOM:suj:masc:pl,39,N,N,,C/V\.C/V\.'C/V\
2459,si,si,PROCON,39,Adv,Adv,si4,C/V\
2460,desperez,desperez,VER:pper:masc:pl,39,Vpp,Vpp,,C/V\.C/V\.'C/V\
2461,que,que,PROCON,39,Sub,Sub,que,C/(e)\
2462,il,il,PRO:pers:suj:3:masc:pl,39,Prn,Prn$,il,/V\
2463,dessiroient,dessiroient,VER:impf:3:pl,39,Vfin,Vfin,désirer,C/V\.C/V\.'C/V\./e\
2464,leur,leur,DET:poss:obj:femi:pl,39,Det,Det,leur2,C/V\
2465,robes,robes,NOM:obj:femi:pl,39,N,N,,'C/V\.C/e\
2466,et,et,CON:coord,39,Crd,Crd,et,/V\
2467,leur,leur,DET:poss:obj:femi:pl,39,Det,Det,leur2,C/V\
2468,barbes,barbes,NOM:obj:femi:pl,39,N,N,,'C/V\.C/e\
2469,.,.,PON,39,Pnc,Pnc,,
2470,le,le,DET:def:suj:masc:sg,39,Det,Det,le,C/(e)\
2471,roy,roy,NOM:suj:masc:sg,39,N,N,,C/V\
2472,sailli,sailli,VER:simp:3:sg,39,Vfin,Vfin,,C/V\.'C/V\
2473,de,de,PRE,39,Pre,Pre,de,C/(e)\
2474,son,son,DET:poss:obj:masc:sg,39,Det,Det,son4,C/V\
2475,lit,lit,NOM:obj:masc:sg,39,N,N,,C/V\
2476,tout,tout,PRO:ind:obj:masc:sg,39,QIs,QIs,tout,C/V\
2477,deschaus,deschaus,ADJ:suj:masc:sg,39,Adj,Adj,,C/V\.'C/V\
2478,",",",",PON,39,Pnc,Pnc,,
2479,car,car,CON:coord,39,Crd,Crd,car,C/V\
2480,nuit,nuit,NOM:suj:femi:sg,39,N,N,,C/V\
2481,estoit,estoit,VER:impf:3:sg,39,Vfin,Vfin,être,/V\.'C/V\
2482,",",",",PON,39,Pnc,Pnc,,
2483,une,une,DET:ndf:obj:femi:sg,39,QIs,QIs,un,'/V\.C/(e)\
2484,cote,cote,NOM:obj:femi:sg,39,N,N,,'C/V\.C/(e)\
2485,sanz,sanz,PRE,39,Pre,Pre,sans,C/V\
2486,plus,plus,ADV,39,Adv,Adv,plus,C/V\
2487,vestue,vestue,VER:pper:femi:sg,39,Vpp,Vpp,vêtir,C/V\.'C/V\./(e)\
2488,",",",",PON,39,Pnc,Pnc,,
2489,et,et,CON:coord,39,Crd,Crd,et,/V\
2490,se,se,PROCON,39,Prn,Prn$$,se,C/(e)\
2491,ala,ala,VER:simp:3:sg,39,Vfin,Vfin,aller,/V\.'C/V\
2492,mettre,mettre,VER:infi,39,Vinf,Vinf,mettre,'C/V\.C/(e)\
2493,en,en,PRE,39,Pre,Pre,en,/V\
2494,croiz,croiz,NOM:obj:femi:sg,39,N,N,,C/V\
2495,devant,devant,PRE,39,PrA,PrA,devant,C/V\.'C/V\
2496,le,le,DET:def:obj:masc:sg,39,Det,Det,le,C/(e)\
2497,cors,cors,NOM:obj:masc:sg,39,N,N,,C/V\
2498,nostre,nostre,DET:poss:obj:masc:sg,39,Det,Det,notre,'C/V\.C/(e)\
2499,seigneur,seigneur,NOM:obj:masc:sg,39,N,N,,C/V\.'C/V\
2500,",",",",PON,39,Pnc,Pnc,,
2501,comme,comme,CON:subord,39,Sub,Sub,comme,'C/V\.C/(e)\
2502,cil,cil,PRO:demo:suj:masc:sg,39,Dem,Dem,cil,C/V\
2503,qui,qui,PROCON,39,Qux,Qux,qui,C/V\
2504,n,n,PRO:clit,39,Neg,Neg$$,ne,C/\
2505,atendoit,atendoit,VER:impf:3:sg,39,Vfin,Vfin,attendre,/V\.C/V\.'C/V\
2506,que,que,PROCON,39,Sub,Sub,que,C/(e)\
2507,la,la,DET:def:obj:femi:sg,39,Det,Det,le,C/V\
2508,mort,mort,NOM:obj:femi:sg,39,N,N,,C/V\
2509,.,.,PON,39,Pnc,Pnc,,
2510,l,l',DET:def:obj:masc:sg,39,Det,Det,le,C/\
2511,endemain,endemain,NOM:obj:masc:sg,39,N,N,,/V\.C/e\.'C/V\
2512,que,que,PROCON,39,Sub,Sub,que,C/(e)\
2513,ce,ce,PRO:invar,39,Prn,Prn,ce,C/(e)\
2514,nous,nous,PRO:pers:1:pl,39,Prn,Prn$$,nous,C/V\
2515,fu,fu,VER:simp:3:sg,39,Vfin,Vfin,être,C/V\
2516,avenu,avenu,VER:pper:masc:sg,39,Vpp,Vpp,avenir,/V\.C/e\.'C/V\
2517,",",",",PON,39,Pnc,Pnc,,
2518,m,m',PRO:pers:obj:1:sg:unb,39,Prn,Prn$$,me,C/\
2519,appela,appela,VER:simp:3:sg,39,Vfin,Vfin,appeler,/V\.C/e\.'C/V\
2520,le,le,DET:def:suj:masc:sg,39,Det,Det,le,C/(e)\
2521,roy,roy,NOM:suj:masc:sg,39,N,N,,C/V\
2522,",",",",PON,39,Pnc,Pnc,,
2523,tout,tout,PRO:ind:obj:masc:sg,39,QIs,QIs,tout,C/V\
2524,seul,seul,ADJ:obj:masc:sg,39,Adj,Adj,seul,C/V\
2525,",",",",PON,39,Pnc,Pnc,,
2526,et,et,CON:coord,39,Crd,Crd,et,/V\
2527,me,me,PRO:pers:obj:1:sg:unb,39,Prn,Prn$$,me,C/(e)\
2528,dist,dist,VER:simp:3:sg,39,Vfin,Vfin,dire,C/V\
2529,:,:,PON,39,Pnc,Pnc,,
2530,',',PON:cit,40,Pnc,Pnc,,
2531,seneschal,seneschal,NOM:suj:masc:sg,40,N,N,,C/V\.C/e\.'C/V\
2532,",",",",PON,40,Pnc,Pnc,,
2533,ore,ore,ADV,40,Adv,Adv,or2,'/V\.C/(e)\
2534,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\
2535,a,a,VER:pres:3:sg,40,Vfin,Vfin,avoir,/V\
2536,moustré,moustré,VER:pper:masc:sg,40,Vpp,Vpp,montrer,C/V\.'C/V\
2537,dieu,dieu,NOM:suj:masc:sg,40,N,N,,C/V\
2538,une,une,DET:ndf:obj:femi:sg,40,QIs,QIs,un,'/V\.C/(e)\
2539,partie,partie,NOM:obj:femi:sg,40,N,N,,C/V\.'C/V\./(e)\
2540,de,de,PRE,40,Pre,Pre,de,C/(e)\
2541,son,son,DET:poss:obj:masc:sg,40,Det,Det,son4,C/V\
2542,pooir,pooir,VER:infi,40,N,N,pouvoir,C/V\.'C/V\
2543,.,.,PON,40,Pnc,Pnc,,
2544,car,car,CON:coord,40,Crd,Crd,car,C/V\
2545,un,un,DET:ndf:suj:masc:sg,40,QIs,QIs,un,/V\
2546,de,de,PRE,40,Pre,Pre,de,C/(e)\
2547,ses,ses,DET:poss:obj:masc:pl,40,Det,Det,son4,C/V\
2548,petiz,petiz,ADJ:obj:masc:pl,40,Adj,Adj,petit,C/V\.'C/V\
2549,venz,venz,NOM:obj:masc:pl,40,N,N,,C/V\
2550,",",",",PON,40,Pnc,Pnc,,
2551,que,que,PROCON,40,Sub,Sub,que,C/(e)\
2552,a,a,PRE,40,Pre,Pre,à,/V\
2553,peinne,peinne,NOM:obj:femi:sg,40,N,N,,'C/V\.C/(e)\
2554,le,le,PRO:pers:obj:3:masc:sg:unb,40,Prn,Prn$$,le,C/(e)\
2555,sceit,sceit,ERROR,40,Vfin,Vfin,savoir,C/V\
2556,on,on,PRO:invar,40,Prn,Prn%,on,/V\
2557,nommer,nommer,VER:infi,40,Vinf,Vinf,,C/V\.'C/V\
2558,",",",",PON,40,Pnc,Pnc,,
2559,deut,deut,VER:subi:3:sg,40,Vfin,Vfin,devoir2,C/V\
2560,avoir,avoir,VER:infi,40,Vinf,Vinf,avoir,/V\.'C/V\
2561,le,le,DET:def:obj:masc:sg,40,Det,Det,le,C/(e)\
2562,roy,roy,NOM:obj:masc:sg,40,N,N,,C/V\
2563,de,de,PRE,40,Pre,Pre,de,C/(e)\
2564,france,france,NPR:obj:femi:sg,40,N,N,,'C/V\.C/(e)\
2565,",",",",PON,40,Pnc,Pnc,,
2566,ses,ses,DET:poss:obj:masc:pl,40,Det,Det,son4,C/V\
2567,enfans,enfans,NOM:obj:masc:pl,40,N,N,,/V\.'C/V\
2568,et,et,CON:coord,40,Crd,Crd,et,/V\
2569,sa,sa,DET:poss:obj:femi:sg,40,Det,Det,son4,C/V\
2570,femme,femme,NOM:obj:femi:sg,40,N,N,,'C/V\.C/(e)\
2571,et,et,CON:coord,40,Crd,Crd,et,/V\
2572,ses,ses,DET:poss:obj:femi:pl,40,Det,Det,son4,C/V\
2573,gens,gens,NOM:obj:femi:pl,40,N,N,,C/V\
2574,noiés,noiés,VER:pper:masc:pl,40,Vpp,Vpp,noyer,C/V\.'C/V\
2575,.,.,PON,40,Pnc,Pnc,,
2576,or,or,ADV,40,Adv,Adv,or2,/V\
2577,dit,dit,VER:pres:3:sg,40,Vfin,Vfin,dire,C/V\
2578,saint,saint,ADJ:suj:masc:sg,40,Adj,Adj,saint,C/V\
2579,anciaumes,anciaumes,NPR:suj:masc:sg,40,N,N,,/V\.C/{V}\.'/V\.C/e\
2580,que,que,PROCON,40,Sub,Sub,que,C/(e)\
2581,ce,ce,PRO:invar,40,Prn,Prn,ce,C/(e)\
2582,sont,sont,VER:pres:3:pl,40,Vfin,Vfin,être,C/V\
2583,des,des,PREDET:de:obj:femi:pl,40,Pre+Det,Pre+Det,de.le,C/V\
2584,menaces,menaces,NOM:obj:femi:pl,40,N,N,,C/V\.'C/V\.C/e\
2585,nostre,nostre,DET:poss:obj:masc:sg,40,Det,Det,notre,'C/V\.C/(e)\
2586,seigneur,seigneur,NOM:obj:masc:sg,40,N,N,,C/V\.'C/V\
2587,",",",",PON,40,Pnc,Pnc,,
2588,aussi,aussi,ADV,40,Adv,Adv,aussi,/V\.'C/V\
2589,comme,comme,CON:subord,40,Sub,Sub,comme,'C/V\.C/(e)\
2590,se,se,PROCON,40,Sub,Sub,si3,C/(e)\
2591,diex,diex,NOM:suj:masc:sg,40,N,N,,C/V\
2592,vousist,vousist,VER:subi:3:sg,40,Vfin,Vfin,vouloir,C/V\.'C/V\
2593,dire,dire,VER:infi,40,Vinf,Vinf,dire,'C/V\.C/(e)\
2594,.,.,PON,40,Pnc,Pnc,,
2595,-,-,PON,40,Pnc,Pnc,,
2596,or,or,ADV,40,Adv,Adv,or2,/V\
2597,vous,vous,PRO:pers:2:pl,40,Prn,Prn$$,vous,C/V\
2598,eusse,eusse,VER:subi:1:sg,40,Vfin,Vfin,avoir,/(V)\.'/V\.C/(e)\
2599,-,-,PON,40,Pnc,Pnc,,
2600,je,je,PRO:pers:suj:1:sg:unb,40,Prn,Prn,je,C/(e)\
2601,bien,bien,ADV,40,Adv,Adv,bien,C/V\
2602,mors,mors,VER:pper:masc:pl,40,Vpp,Vpp,mourir,C/V\
2603,se,se,PROCON,40,Sub,Sub,si3,C/(e)\
2604,je,je,PRO:pers:suj:1:sg:unb,40,Prn,Prn$,je,C/(e)\
2605,vousisse,vousisse,VER:subi:1:sg,40,Vfin,Vfin,vouloir,C/V\.'C/V\.C/(e)\
2606,.,.,PON,40,Pnc,Pnc,,
2607,-,-,PON,40,Pnc,Pnc,,
2608,sire,sire,NOM:suj:masc:sg,40,N,N,,'C/V\.C/(e)\
2609,dieu,dieu,NOM:suj:masc:sg,40,N,N,,C/V\
2610,",",",",PON,40,Pnc,Pnc,,
2611,fait,fait,VER:pres:3:sg,40,Vfin,Vfin,faire,C/V\
2612,li,li,DET:def:suj:masc:sg,40,Det,Det,le,C/V\
2613,sains,sains,ADJ:suj:masc:sg,40,Adj,Adj,saint,C/V\
2614,",",",",PON,40,Pnc,Pnc,,
2615,pour,pour,PRE,40,Pre,Pre,pour,C/V\
2616,quoy,quoy,PRO:invar,40,Qux,Qux,que,C/V\
2617,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\
2618,menaces,menaces,VER:pres:2:sg,40,Vfin,Vfin,,C/V\.'C/V\.C/e\
2619,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn%,tu,C/V\
2620,?,?,PON,40,Pnc,Pnc,,
2621,car,car,CON:coord,40,Crd,Crd,car,C/V\
2622,es,es,PREDET:en:obj:femi:pl,40,Pre+Det,Pre+Det,en.le,/V\
2623,menaces,menaces,NOM:obj:femi:pl,40,N,N,,C/V\.'C/V\.C/e\
2624,que,que,PROCON,40,Qux,Qux,que,C/(e)\
2625,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn$,tu,C/V\
2626,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\
2627,faiz,faiz,VER:pres:2:sg,40,Vfin,Vfin,faire,C/V\
2628,",",",",PON,40,Pnc,Pnc,,
2629,ce,ce,PRO:invar,40,Prn,Prn,ce,C/(e)\
2630,n,n,PRO:clit,40,Neg,Neg$$,ne,C/\
2631,est,est,VER:pres:3:sg,40,Vfin,Vfin,être,/V\
2632,pour,pour,PRE,40,Pre,Pre,pour,C/V\
2633,ton,ton,DET:poss:obj:masc:sg,40,Det,Det,ton2,C/V\
2634,preu,preu,NOM:obj:masc:sg,40,N,N,preu,C/V\
2635,ne,ne,PROCON,40,Crd,Crd,ne2,C/(e)\
2636,pour,pour,PRE,40,Pre,Pre,pour,C/V\
2637,ton,ton,DET:poss:obj:masc:sg,40,Det,Det,ton2,C/V\
2638,avantage,avantage,NOM:obj:masc:sg,40,N,N,,/V\.C/V\.'C/V\.C/(e)\
2639,.,.,PON,40,Pnc,Pnc,,
2640,car,car,CON:coord,40,Crd,Crd,car,C/V\
2641,se,se,PROCON,40,Sub,Sub,si3,C/(e)\
2642,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn$,tu,C/V\
2643,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\
2644,avoies,avoies,VER:impf:2:sg,40,Vfin,Vfin,avoir,/V\.'C/V\./e\
2645,touz,touz,PRO:ind:obj:masc:pl,40,QIs,QIs,tout,C/V\
2646,perdus,perdus,VER:pper:masc:pl,40,Vpp,Vpp,perdre,C/V\.'C/V\
2647,",",",",PON,40,Pnc,Pnc,,
2648,si,si,PROCON,40,Adv,Adv,si4,C/V\
2649,n,n,PRO:clit,40,Neg,Neg$$,ne,C/\
2650,en,en,PRO:clit,40,Prn,Prn$$,en2,/V\
2651,seroies,seroies,VER:cond:2:sg,40,Vfin,Vfin,être,C/V\.'C/V\./e\
2652,-,-,PON,40,Pnc,Pnc,,
2653,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn,tu,C/V\
2654,ja,ja,ADV,40,Adv,Adv,jà,C/V\
2655,plus,plus,ADV,40,Adv,Adv,plus,C/V\
2656,povre,povre,ADJ:suj:masc:sg,40,Adj,Adj,pauvre,'C/V\.C/(e)\
2657,",",",",PON,40,Pnc,Pnc,,
2658,ne,ne,PROCON,40,Crd,Crd,ne2,C/(e)\
2659,plus,plus,ADV,40,Adv,Adv,plus,C/V\
2660,riche,riche,ADJ:suj:masc:sg,40,Adj,Adj,riche,'C/V\.C/(e)\
2661,.,.,PON,40,Pnc,Pnc,,
2662,donc,donc,ADV,40,Adv,Adv,donc,C/V\
2663,n,n,PRO:clit,40,Neg,Neg$$,ne,C/\
2664,est,est,VER:pres:3:sg,40,Vfin,Vfin,être,/V\
2665,-,-,PON,40,Pnc,Pnc,,
2666,ce,ce,PRO:invar,40,Prn,Prn,ce,C/(e)\
2667,pas,pas,NOM:obj:masc:pl,40,Neg,Neg,pas,C/V\
2668,pour,pour,PRE,40,Pre,Pre,pour,C/V\
2669,ton,ton,DET:poss:obj:masc:sg,40,Det,Det,ton2,C/V\
2670,preu,preu,NOM:obj:masc:sg,40,N,N,preu,C/V\
2671,",",",",PON,40,Pnc,Pnc,,
2672,la,la,DET:def:suj:femi:sg,40,Det,Det,le,C/V\
2673,menace,menace,NOM:suj:femi:sg,40,N,N,,C/V\.'C/V\.C/(e)\
2674,que,que,PROCON,40,Qux,Qux,que,C/(e)\
2675,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn$,tu,C/V\
2676,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\
2677,a,a,VER:pres:2:sg,40,Vfin,Vfin,avoir,/V\
2678,faite,faite,VER:pper:femi:sg,40,Vpp,Vpp,faire,'C/V\.C/(e)\
2679,",",",",PON,40,Pnc,Pnc,,
2680,mes,mes,CON:subord,40,Crd,Crd,mais,C/V\
2681,pour,pour,PRE,40,Pre,Pre,pour,C/V\
2682,nostre,nostre,DET:poss:obj:masc:sg,40,Det,Det,notre,'C/V\.C/(e)\
2683,profit,profit,NOM:obj:masc:sg,40,N,N,,C/V\.'C/V\
2684,",",",",PON,40,Pnc,Pnc,,
2685,se,se,PROCON,40,Sub,Sub,si3,C/(e)\
2686,nous,nous,PRO:pers:1:pl,40,Prn,Prn$,nous,C/V\
2687,le,le,PRO:pers:obj:3:masc:sg:unb,40,Prn,Prn$$,le,C/(e)\
2688,savons,savons,VER:pres:1:pl,40,Vfin,Vfin,savoir,C/V\.'C/V\
2689,mettre,mettre,VER:infi,40,Vinf,Vinf,mettre,'C/V\.C/(e)\
2690,a,a,PRE,40,Pre,Pre,à,/V\
2691,oeuvre,oeuvre,NOM:obj:femi:sg,40,N,N,,'/V\.C/(e)\
2692,.,.,PON,40,Pnc,Pnc,,
2693,a,a,PRE,41,Pre,Pre,à,/V\
2694,oeuvre,oeuvre,NOM:obj:femi:sg,41,N,N,,'/V\.C/(e)\
2695,devons,devons,VER:pres:1:pl,41,Vfin,Vfin,devoir2,C/V\.'C/V\
2696,nous,nous,PRO:pers:1:pl,41,Prn,Prn%$,nous,C/V\
2697,mettre,mettre,VER:infi,41,Vinf,Vinf,mettre,'C/V\.C/(e)\
2698,ceste,ceste,DET:demo:obj:femi:sg,41,Dem,Dem,cist,'C/V\.C/(e)\
2699,menace,menace,NOM:obj:femi:sg,41,N,N,,C/V\.'C/V\.C/(e)\
2700,que,que,PROCON,41,Qux,Qux,que,C/(e)\
2701,dieu,dieu,NOM:suj:masc:sg,41,N,N,,C/V\
2702,nous,nous,PRO:pers:1:pl,41,Prn,Prn$$,nous,C/V\
2703,a,a,VER:pres:3:sg,41,Vfin,Vfin,avoir,/V\
2704,faite,faite,VER:pper:femi:sg,41,Vpp,Vpp,faire,'C/V\.C/(e)\
2705,",",",",PON,41,Pnc,Pnc,,
2706,en,en,PRE,41,Pre,Pre,en,/V\
2707,tele,tele,ADJ:obj:femi:sg,41,Adj,Adj,tel,'C/V\.C/(e)\
2708,maniere,maniere,NOM:obj:femi:sg,41,N,N,,C/V\.'C/V\.C/(e)\
2709,que,que,PROCON,41,Sub,Sub,que,C/(e)\
2710,se,se,PROCON,41,Sub,Sub,si3,C/(e)\
2711,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\
2712,sentons,sentons,VER:pres:1:pl,41,Vfin,Vfin,sentir,C/V\.'C/V\
2713,que,que,PROCON,41,Sub,Sub,que,C/(e)\
2714,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\
2715,aions,aions,VER:subp:1:pl,41,Vfin,Vfin,avoir,/V\.'C/V\
2716,en,en,PRO:clit,41,Pre,Pre,en,/V\
2717,nos,nos,DET:poss:obj:masc:pl,41,Det,Det,notre,C/V\
2718,cuers,cuers,NOM:obj:masc:pl,41,N,N,,C/V\
2719,et,et,CON:coord,41,Crd,Crd,et,/V\
2720,en,en,PRE,41,Pre,Pre,en,/V\
2721,nos,nos,DET:poss:obj:masc:pl,41,Det,Det,notre,C/V\
2722,cors,cors,NOM:obj:masc:pl,41,N,N,,C/V\
2723,chose,chose,NOM:obj:femi:sg,41,N,N,,'C/V\.C/(e)\
2724,qui,qui,PROCON,41,Qux,Qux,qui,C/V\
