wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified
2248,343,3,tant,tant,343,QIs,QIs,tant,C/V\
2249,343,4,m',m',343,Det,Det,mon,C/\
2250,343,5,amiez,amiez,343,Vfin,Vfin,aimer,/V\.'C/V\
2251,343,6,et,et,343,Crd,Crd,et,/V\
2252,343,7,prisiez,prisiez,343,Vfin,Vfin,priser,C/V\.'C/V\
2253,343,8,",",",",343,Pnc,Pnc,,
2254,344,1,ce,ce,344,Prn,Prn,ce,C/(e)\
2255,344,2,dites,dites,344,Vfin,Vfin,dire,'C/V\.C/e\
2256,344,3,",",",",344,Pnc,Pnc,,
2257,344,4,et,et,344,Crd,Crd,et,/V\
2258,344,5,me,me,344,Prn,Prn$$,1ps,C/(e)\
2259,344,6,conseilliez,conseilliez,344,Vfin,Vfin,conseiller2,C/V\.C/V\.'C/V\
2260,345,1,de,de,345,Pre,Pre,de,C/(e)\
2261,345,2,present,present,345,N,N,,C/V\.'C/V\
2262,345,3,a,a,345,Pre,Pre,à,/V\
2263,345,4,moy,moy,345,Prn,Prn$,moi,C/V\
2264,345,5,marier,marier,345,Vinf,Vinf,marier,C/V\.C/{V}\.'/V\
2265,345,6,.,.,345,Pnc,Pnc,,
2266,346,1,me,me,346,Prn,Prn$$,1ps,C/(e)\
2267,346,2,voulez,voulez,346,Vfin,Vfin,vouloir,C/V\.'C/V\
2268,346,3,vous,vous,346,Prn,Prn%,2pp,C/V\
2269,346,4,dont,dont,346,Adv,Adv,donc,C/V\
2270,346,5,martirer,martirer,346,Vinf,Vinf,,C/V\.C/V\.'C/V\
2271,347,1,en,en,347,Pre,Pre,en,/V\
2272,347,2,moy,moy,347,Prn,Prn$$,moi,C/V\
2273,347,3,lïant,lïant,347,Vprs,Vprs,lier,C/V\.'C/V\
2274,347,4,en,en,347,Pre,Pre,en,/V\
2275,347,5,mariaige,mariaige,347,N,N,,C/V\.C/V\.'C/V\.C/(e)\
2276,347,6,?,?,347,Pnc,Pnc,,
2277,348,1,chier,chier,348,Adj,Adj,cher,C/V\
2278,348,2,sire,sire,348,N,N,,'C/V\.C/(e)\
2279,348,3,",",",",348,Pnc,Pnc,,
2280,348,4,ton,ton,348,Det,Det,ton2,C/V\
2281,348,5,noble,noble,348,Adj,Adj,noble,'C/V\.C/(e)\
2282,348,6,coraige,coraige,348,N,N,,C/V\.'C/V\.C/(e)\
2283,349,1,et,et,349,Crd,Crd,et,/V\
2284,349,2,ta,ta,349,Det,Det,ton2,C/V\
2285,349,3,noble,noble,349,Adj,Adj,noble,'C/V\.C/(e)\
2286,349,4,discrecion,discrecion,349,N,N,,C/V\.C/V\.C/{V}\.'/V\
2287,350,1,pour,pour,350,Pre,Pre,pour,C/V\
2288,350,2,ce,ce,350,Prn,Prn,ce,C/(e)\
2289,350,3,n',n',350,Neg,Neg$$,ne,C/\
2290,350,4,ait,ait,350,Vfin,Vfin,avoir,/V\
2291,350,5,indignacion,indignacion,350,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\
2292,351,1,envers,envers,351,PrA,PrA,envers,/V\.'C/V\
2293,351,2,nous,nous,351,Prn,Prn,1pp,C/V\
2294,351,3,ne,ne,351,Crd,Crd,ne2,C/(e)\
2295,351,4,nostre,nostre,351,Det,Det,notre,'C/V\.C/(e)\
2296,351,5,priere,priere,351,N,N,,C/V\.'C/V\.C/(e)\
2297,351,6,",",",",351,Pnc,Pnc,,
2298,352,1,car,car,352,Crd,Crd,car,C/V\
2299,352,2,saiches,saiches,352,Vfin,Vfin,savoir,'C/V\.C/e\
2300,352,3,qu',qu',352,Sub,Sub,que,C/\
2301,352,4,en,en,352,Pre,Pre,en,/V\
2302,352,5,nulle,nulle,352,QIs,QIs,nul,'C/V\.C/(e)\
2303,352,6,maniere,maniere,352,N,N,,C/V\.'C/V\.C/(e)\
2304,353,1,ne,ne,353,Neg,Neg$$,ne,C/(e)\
2305,353,2,voulons,voulons,353,Vfin,Vfin,vouloir,C/V\.'C/V\
2306,353,3,fors,fors,353,PrA,PrA,hors,C/V\
2307,353,4,ton,ton,353,Det,Det,ton2,C/V\
2308,353,5,bien,bien,353,N,N,bien,C/V\
2309,353,6,parfait,parfait,353,Vpp,Vpp,parfaire,C/V\.'C/V\
2310,353,7,.,.,353,Pnc,Pnc,,
2311,354,1,se,se,354,Sub,Sub,si3,C/(e)\
2312,354,2,sceussiez,sceussiez,354,Vfin,Vfin,savoir,C/(V)\./V\.'C/V\
2313,354,3,qu',qu',354,Sub,Sub,que,C/\
2314,354,4,il,il,354,Prn,Prn$,il,/V\
2315,354,5,me,me,354,Prn,Prn$$,1ps,C/(e)\
2316,354,6,desplait,desplait,354,Vfin,Vfin,déplaire,C/V\.'C/V\
2317,354,7,",",",",354,Pnc,Pnc,,
2318,355,1,ja,ja,355,Adv,Adv,jà,C/V\
2319,355,2,prié,prié,355,Vpp,Vpp,prier,C/V\.'C/V\
2320,355,3,ne,ne,355,Neg,Neg$$,ne,C/(e)\
2321,355,4,m',m',355,Prn,Prn$$,1ps,C/\
2322,355,5,en,en,355,Prn,Prn$$,en2,/V\
2323,355,6,eussiez,eussiez,355,Vfin,Vfin,avoir,/(V)\./V\.'C/V\
2324,355,7,",",",",355,Pnc,Pnc,,
2325,356,1,car,car,356,Crd,Crd,car,C/V\
2326,356,2,puis,puis,356,PrA,PrA,puis,C/V\
2327,356,3,que,que,356,Sub,Sub,que,C/(e)\
2328,356,4,je,je,356,Prn,Prn$,je,C/(e)\
2329,356,5,seray,seray,356,Vfin,Vfin,être,C/V\.'C/V\
2330,356,6,lïez,lïez,356,Vpp,Vpp,lier,C/V\.'C/V\
2331,356,7,",",",",356,Pnc,Pnc,,
2332,357,1,petit,petit,357,Adj,Adj,petit,C/V\.'C/V\
2333,357,2,avray,avray,357,Vfin,Vfin,avoir,/V\.'C/V\
2334,357,3,de,de,357,Pre,Pre,de,C/(e)\
2335,357,4,bon,bon,357,Adj,Adj,bon,C/V\
2336,357,5,plaisir,plaisir,357,N,N,,C/V\.'C/V\
2337,357,6,.,.,357,Pnc,Pnc,,
2338,358,1,franchement,franchement,358,Adv,Adv,,C/V\.C/e\.'C/V\
2339,358,2,vif,vif,358,Adj,Adj,vif,C/V\
2340,358,3,sanz,sanz,358,Pre,Pre,sans,C/V\
2341,358,4,desplaisir,desplaisir,358,N,N,,C/V\.C/V\.'C/V\
2342,358,5,",",",",358,Pnc,Pnc,,
2343,359,1,joyeux,joyeux,359,Adj,Adj,,C/V\.'C/V\
2344,359,2,de,de,359,Pre,Pre,de,C/(e)\
2345,359,3,cuer,cuer,359,N,N,,C/V\
2346,359,4,et,et,359,Crd,Crd,et,/V\
2347,359,5,sanz,sanz,359,Pre,Pre,sans,C/V\
2348,359,6,soussy,soussy,359,N,N,,C/V\.'C/V\
2349,359,7,",",",",359,Pnc,Pnc,,
2350,360,1,et,et,360,Crd,Crd,et,/V\
2351,360,2,des,des,360,Pre,Pre,dès,C/V\
2352,360,3,que,que,360,Sub,Sub,que,C/(e)\
2353,360,4,j',j',360,Prn,Prn$,je,C/\
2354,360,5,avray,avray,360,Vfin,Vfin,avoir,/V\.'C/V\
2355,360,6,fait,fait,360,Vpp,Vpp,faire,C/V\
2356,360,7,cecy,cecy,360,Prn,Prn,ceci,C/V\.'C/V\
2357,361,1,penser,penser,361,Vinf,Vinf,penser,C/V\.'C/V\
2358,361,2,et,et,361,Crd,Crd,et,/V\
2359,361,3,paine,paine,361,N,N,,'C/V\.C/(e)\
2360,361,4,me,me,361,Prn,Prn$$,1ps,C/(e)\
2361,361,5,sourdra,sourdra,361,Vfin,Vfin,sourdre,C/V\.'C/V\
2362,361,6,",",",",361,Pnc,Pnc,,
2363,362,1,que,que,362,Crd,Crd,que,C/(e)\
2364,362,2,trop,trop,362,Adv,Adv,trop,C/V\
2365,362,3,penser,penser,362,Vinf,Vinf,penser,C/V\.'C/V\
2366,362,4,me,me,362,Prn,Prn$$,1ps,C/(e)\
2367,362,5,couvendra,couvendra,362,Vfin,Vfin,convenir,C/V\.C/V\.'C/V\
2368,363,1,pour,pour,363,Pre,Pre,pour,C/V\
2369,363,2,l',l',363,Det,Det,le,C/\
2370,363,3,estat,estat,363,N,N,,/V\.'C/V\
2371,363,4,ma,ma,363,Det,Det,mon,C/V\
2372,363,5,femme,femme,363,N,N,,'C/V\.C/(e)\
2373,363,6,et,et,363,Crd,Crd,et,/V\
2374,363,7,de,de,363,Pre,Pre,de,C/(e)\
2375,363,8,moy,moy,363,Prn,Prn,moi,C/V\
2376,363,9,",",",",363,Pnc,Pnc,,
2377,364,1,et,et,364,Crd,Crd,et,/V\
2378,364,2,mon,mon,364,Det,Det,mon,C/V\
2379,364,3,deduit,deduit,364,N,N,,C/V\.'C/V\
2380,364,4,en,en,364,Prn,Prn$$,en2,/V\
2381,364,5,perderoy,perderoy,364,Vfin,Vfin,perdre,C/V\.C/e\.'C/V\
2382,364,6,",",",",364,Pnc,Pnc,,
2383,365,1,et,et,365,Crd,Crd,et,/V\
2384,365,2,me,me,365,Prn,Prn$$,1ps,C/(e)\
2385,365,3,fauldra,fauldra,365,Vfin,Vfin,faillir,C/V\.'C/V\
2386,365,4,mes,mes,365,Det,Det,mon,C/V\
2387,365,5,jeux,jeux,365,N,N,,C/V\
2388,365,6,abatre,abatre,365,Vinf,Vinf,abbattre,/V\.'C/V\.C/(e)\
2389,365,7,",",",",365,Pnc,Pnc,,
2390,366,1,auxquels,auxquels,366,Pre+Qux,Pre+Qux,à.lequel,/V\.'C/V\
2391,366,2,je,je,366,Prn,Prn$,je,C/(e)\
2392,366,3,me,me,366,Prn,Prn$$,1ps,C/(e)\
2393,366,4,soulois,soulois,366,Vfin,Vfin,souloir,C/V\.'C/V\
2394,366,5,esbatre,esbatre,366,Vinf,Vinf,ébattre,/V\.'C/V\.C/(e)\
2395,366,6,.,.,366,Pnc,Pnc,,
2396,367,1,müer,müer,367,Vinf,Vinf,muer,C/V\.'C/V\
2397,367,2,me,me,367,Prn,Prn$$,1ps,C/(e)\
2398,367,3,fauldra,fauldra,367,Vfin,Vfin,faillir,C/V\.'C/V\
2399,367,4,mon,mon,367,Det,Det,mon,C/V\
2400,367,5,coraige,coraige,367,N,N,,C/V\.'C/V\.C/(e)\
2401,368,1,par,par,368,Pre,Pre,par,C/V\
2402,368,2,la,la,368,Det,Det,le,C/V\
2403,368,3,vertu,vertu,368,N,N,,C/V\.'C/V\
2404,368,4,du,du,368,Pre+Det,Pre+Det,de.le,C/V\
2405,368,5,mariaige,mariaige,368,N,N,,C/V\.C/V\.'C/V\.C/(e)\
2406,368,6,",",",",368,Pnc,Pnc,,
2407,369,1,et,et,369,Crd,Crd,et,/V\
2408,369,2,mon,mon,369,Det,Det,mon,C/V\
2409,369,3,cuer,cuer,369,N,N,,C/V\
2410,369,4,faire,faire,369,Vinf,Vinf,faire,'C/V\.C/(e)\
2411,369,5,feminin,feminin,369,N,N,,C/V\.C/V\.'C/V\
2412,369,6,",",",",369,Pnc,Pnc,,
2413,370,1,se,se,370,Sub,Sub,si3,C/(e)\
2414,370,2,je,je,370,Prn,Prn$,je,C/(e)\
2415,370,3,vueil,vueil,370,Vfin,Vfin,vouloir,C/V\
2416,370,4,tenir,tenir,370,Vinf,Vinf,tenir,C/V\.'C/V\
2417,370,5,le,le,370,Det,Det,le,C/(e)\
2418,370,6,chemin,chemin,370,N,N,,C/V\.'C/V\
2419,371,1,d',d',371,Pre,Pre,de,C/\
2420,371,2,avoir,avoir,371,Vinf,Vinf,avoir,/V\.'C/V\
2421,371,3,en,en,371,Pre,Pre,en,/V\
2422,371,4,mariage,mariage,371,N,N,,C/V\.C/V\.'C/V\.C/(e)\
2423,371,5,paix,paix,371,N,N,,C/V\
2424,371,6,.,.,371,Pnc,Pnc,,
2425,372,1,si,si,372,Adv,Adv,si4,C/V\
2426,372,2,pesant,pesant,372,Vprs,Vprs,peser,C/V\.'C/V\
2427,372,3,m',m',372,Prn,Prn$$,1ps,C/\
2428,372,4,en,en,372,Prn,Prn$$,en2,/V\
2429,372,5,semble,semble,372,Vfin,Vfin,sembler,'C/V\.C/(e)\
2430,372,6,le,le,372,Det,Det,le,C/(e)\
2431,372,7,faiz,faiz,372,N,N,,C/V\
2432,373,1,que,que,373,Sub,Sub,que,C/(e)\
2433,373,2,ne,ne,373,Neg,Neg$$,ne,C/(e)\
2434,373,3,le,le,373,Prn,Prn$$,3p,C/(e)\
2435,373,4,pourroye,pourroye,373,Vfin,Vfin,pouvoir2,C/V\.'C/V\./(e)\
2436,373,5,porter,porter,373,Vinf,Vinf,porter,C/V\.'C/V\
2437,373,6,",",",",373,Pnc,Pnc,,
2438,374,1,car,car,374,Crd,Crd,car,C/V\
2439,374,2,je,je,374,Prn,Prn$,je,C/(e)\
2440,374,3,ne,ne,374,Neg,Neg$$,ne,C/(e)\
2441,374,4,me,me,374,Prn,Prn$$,1ps,C/(e)\
2442,374,5,quier,quier,374,Vfin,Vfin,quérir,C/V\
2443,374,6,deporter,deporter,374,Vinf,Vinf,,C/V\.C/V\.'C/V\
2444,375,1,fors,fors,375,PrA,PrA,hors,C/V\
2445,375,2,en,en,375,Pre,Pre,en,/V\
2446,375,3,ma,ma,375,Det,Det,mon,C/V\
2447,375,4,franche,franche,375,Adj,Adj,franc2,'C/V\.C/(e)\
2448,375,5,liberté,liberté,375,N,N,,C/V\.C/V\.'C/V\
2449,375,6,.,.,375,Pnc,Pnc,,
2450,376,1,du,du,376,Pre+Det,Pre+Det,de.le,C/V\
2451,376,2,tout,tout,376,QIs,QIs,tout,C/V\
2452,376,3,seroye,seroye,376,Vfin,Vfin,être,C/V\.'C/V\./(e)\
2453,376,4,deserté,deserté,376,Vpp,Vpp,,C/V\.C/V\.'C/V\
2454,376,5,",",",",376,Pnc,Pnc,,
2455,377,1,se,se,377,Sub,Sub,si3,C/(e)\
2456,377,2,me,me,377,Prn,Prn$$,1ps,C/(e)\
2457,377,3,boutoye,boutoye,377,Vfin,Vfin,,C/V\.'C/V\./(e)\
2458,377,4,en,en,377,Pre,Pre,en,/V\
2459,377,5,si,si,377,Adv,Adv,si4,C/V\
2460,377,6,mau,mau,377,Adj,Adj,mal2,C/V\
2461,377,7,pas,pas,377,N,N,,C/V\
2462,377,8,.,.,377,Pnc,Pnc,,
2463,378,1,ha,ha,378,Exc,Exc,,/V\
2464,378,2,!,!,378,Pnc,Pnc,,
2465,378,3,sire,sire,378,N,N,,'C/V\.C/(e)\
2466,378,4,",",",",378,Pnc,Pnc,,
2467,378,5,ne,ne,378,Neg,Neg$$,ne,C/(e)\
2468,378,6,regardez,regardez,378,Vfin,Vfin,regarder,C/V\.C/V\.'C/V\
2469,378,7,pas,pas,378,Neg,Neg,pas,C/V\
2470,379,1,a,a,379,Pre,Pre,à,/V\
2471,379,2,la,la,379,Det,Det,le,C/V\
2472,379,3,paine,paine,379,N,N,,'C/V\.C/(e)\
2473,379,4,ne,ne,379,Crd,Crd,ne2,C/(e)\
2474,379,5,au,au,379,Pre+Det,Pre+Det,à.le,/V\
2475,379,6,soussy,soussy,379,N,N,,C/V\.'C/V\
2476,379,7,.,.,379,Pnc,Pnc,,
2477,380,1,maint,maint,380,QIs,QIs,maint,C/V\
2478,380,2,sont,sont,380,Vfin,Vfin,être,C/V\
2479,380,3,marié,marié,380,Vpp,Vpp,marier,C/V\.C/V\.'C/V\
2480,380,4,",",",",380,Pnc,Pnc,,
2481,380,5,dieu,dieu,380,N,N,,C/V\
2482,380,6,mercy,mercy,380,N,N,,C/V\.'C/V\
2483,380,7,",",",",380,Pnc,Pnc,,
2484,381,1,qui,qui,381,Qux,Qux,qui,C/V\
2485,381,2,moult,moult,381,QIs,QIs,moult,C/V\
2486,381,3,vivent,vivent,381,Vfin,Vfin,vivre,'C/V\.C/e\
2487,381,4,joyeusement,joyeusement,381,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
2488,382,1,et,et,382,Crd,Crd,et,/V\
2489,382,2,sont,sont,382,Vfin,Vfin,être,C/V\
2490,382,3,de,de,382,Pre,Pre,de,C/(e)\
2491,382,4,bon,bon,382,Adj,Adj,bon,C/V\
2492,382,5,gouvernement,gouvernement,382,N,N,,C/V\.C/V\.C/e\.'C/V\
2493,383,1,pour,pour,383,Pre,Pre,pour,C/V\
2494,383,2,eulz,eulz,383,Prn,Prn,eux,/V\
2495,383,3,et,et,383,Crd,Crd,et,/V\
2496,383,4,pour,pour,383,Pre,Pre,pour,C/V\
2497,383,5,le,le,383,Det,Det,le,C/(e)\
2498,383,6,bien,bien,383,N,N,bien,C/V\
2499,383,7,publique,publique,383,Adj,Adj,,C/V\.'C/V\.C/(e)\
2500,383,8,.,.,383,Pnc,Pnc,,
2501,384,1,et,et,384,Crd,Crd,et,/V\
2502,384,2,aucuns,aucuns,384,QIs,QIs,aucun,/V\.'C/V\
2503,384,3,",",",",384,Pnc,Pnc,,
2504,384,4,qui,qui,384,Qux,Qux,qui,C/V\
2505,384,5,ceste,ceste,384,Dem,Dem,cist,'C/V\.C/(e)\
2506,384,6,pratique,pratique,384,N,N,,C/V\.'C/V\.C/(e)\
2507,385,1,de,de,385,Pre,Pre,de,C/(e)\
2508,385,2,non,non,385,Neg,Neg,ne,C/V\
2509,385,3,marier,marier,385,Vinf,Vinf,marier,C/V\.C/{V}\.'/V\
2510,385,4,moult,moult,385,QIs,QIs,moult,C/V\
2511,385,5,appreuvent,appreuvent,385,Vfin,Vfin,approuver,/V\.'C/V\.C/e\
2512,385,6,",",",",385,Pnc,Pnc,,
2513,386,1,de,de,386,Pre,Pre,de,C/(e)\
2514,386,2,dures,dures,386,Adj,Adj,dur,'C/V\.C/e\
2515,386,3,adversitez,adversitez,386,N,N,,/V\.C/V\.C/V\.'C/V\
2516,386,4,treuvent,treuvent,386,Vfin,Vfin,trouver,'C/V\.C/e\
2517,387,1,et,et,387,Crd,Crd,et,/V\
2518,387,2,des,des,387,Pre+Det,Pre+Det,de.le,C/V\
2519,387,3,ennuis,ennuis,387,N,N,,/V\.'C/V\
2520,387,4,de,de,387,Pre,Pre,de,C/(e)\
2521,387,5,jour,jour,387,N,N,,C/V\
2522,387,6,en,en,387,Pre,Pre,en,/V\
2523,387,7,jour,jour,387,N,N,,C/V\
2524,387,8,",",",",387,Pnc,Pnc,,
2525,388,1,et,et,388,Crd,Crd,et,/V\
2526,388,2,finent,finent,388,Vfin,Vfin,finer,'C/V\.C/e\
2527,388,3,souvent,souvent,388,Adv,Adv,souvent,C/V\.'C/V\
2528,388,4,en,en,388,Pre,Pre,en,/V\
2529,388,5,dolour,dolour,388,N,N,,C/V\.'C/V\
2530,389,1,et,et,389,Crd,Crd,et,/V\
2531,389,2,de,de,389,Pre,Pre,de,C/(e)\
2532,389,3,corps,corps,389,N,N,,C/V\
2533,389,4,et,et,389,Crd,Crd,et,/V\
2534,389,5,de,de,389,Pre,Pre,de,C/(e)\
2535,389,6,conscience,conscience,389,N,N,,C/V\.C/V\.'C/V\.C/(e)\
2536,389,7,.,.,389,Pnc,Pnc,,
2537,390,1,et,et,390,Crd,Crd,et,/V\
2538,390,2,ceulz,ceulz,390,Dem,Dem,cil,C/V\
2539,390,3,qui,qui,390,Qux,Qux,qui,C/V\
2540,390,4,",",",",390,Pnc,Pnc,,
2541,390,5,par,par,390,Pre,Pre,par,C/V\
2542,390,6,bonne,bonne,390,Adj,Adj,bon,'C/V\.C/(e)\
2543,390,7,prudence,prudence,390,N,N,,C/V\.'C/V\.C/(e)\
2544,390,8,",",",",390,Pnc,Pnc,,
2545,391,1,enclinent,enclinent,391,Vfin,Vfin,,/V\.'C/V\.C/e\
2546,391,2,leur,leur,391,Det,Det,leur2,C/V\
2547,391,3,loyal,loyal,391,Adj,Adj,,C/V\.'C/V\
2548,391,4,coraige,coraige,391,N,N,,C/V\.'C/V\.C/(e)\
2549,392,1,au,au,392,Pre+Det,Pre+Det,à.le,/V\
2550,392,2,bon,bon,392,Adj,Adj,bon,C/V\
2551,392,3,lien,lien,392,N,N,,C/{V}\.'/V\
2552,392,4,de,de,392,Pre,Pre,de,C/(e)\
2553,392,5,mariaige,mariaige,392,N,N,,C/V\.C/V\.'C/V\.C/(e)\
2554,392,6,",",",",392,Pnc,Pnc,,
2555,393,1,que,que,393,Qux,Qux,que,C/(e)\
2556,393,2,vous,vous,393,Prn,Prn$,2pp,C/V\
2557,393,3,dites,dites,393,Vfin,Vfin,dire,'C/V\.C/e\
2558,393,4,estre,estre,393,Vinf,Vinf,être,'/V\.C/(e)\
2559,393,5,si,si,393,Adv,Adv,si4,C/V\
2560,393,6,fort,fort,393,Adj,Adj,fort,C/V\
2561,393,7,",",",",393,Pnc,Pnc,,
2562,394,1,ont,ont,394,Vfin,Vfin,avoir,/V\
2563,394,2,avis,avis,394,N,N,,/V\.'C/V\
2564,394,3,et,et,394,Crd,Crd,et,/V\
2565,394,4,meilleur,meilleur,394,Adj,Adj,meilleur,C/V\.'C/V\
2566,394,5,ressort,ressort,394,N,N,,C/V\.'C/V\
2567,394,6,.,.,394,Pnc,Pnc,,
2568,395,1,que,que,395,Sub,Sub,que,C/(e)\
2569,395,2,n',n',395,Neg,Neg$$,ne,C/\
2570,395,3,ont,ont,395,Vfin,Vfin,avoir,/V\
2571,395,4,les,les,395,Det,Det,le,C/V\
2572,395,5,jeunes,jeunes,395,Adj,Adj,,'C/V\.C/e\
2573,395,6,folz,folz,395,Adj,Adj,fou,C/V\
2574,395,7,volages,volages,395,Adj,Adj,,C/V\.'C/V\.C/e\
2575,395,8,;,;,395,Pnc,Pnc,,
2576,396,1,folz,folz,396,Adj,Adj,fou,C/V\
2577,396,2,",",",",396,Pnc,Pnc,,
2578,396,3,voire,voire,396,Adv,Adv,voire1,'C/V\.C/(e)\
2579,396,4,voir,voir,396,Adv,Adv,voir2,C/V\
2580,396,5,",",",",396,Pnc,Pnc,,
2581,396,6,que,que,396,Crd,Crd,que,C/(e)\
2582,396,7,c',c',396,Prn,Prn,ce,C/\
2583,396,8,est,est,396,Vfin,Vfin,être,/V\
2584,396,9,folaiges,folaiges,396,N,N,,C/V\.'C/V\.C/e\
2585,397,1,de,de,397,Pre,Pre,de,C/(e)\
2586,397,2,soy,soy,397,Prn,Prn$,soi,C/V\
2587,397,3,arrester,arrester,397,Vinf,Vinf,arrêter,/V\.C/V\.'C/V\
2588,397,4,en,en,397,Pre,Pre,en,/V\
2589,397,5,jeunesce,jeunesce,397,N,N,,C/V\.'C/V\.C/(e)\
2590,397,6,",",",",397,Pnc,Pnc,,
2591,398,1,que,que,398,Crd,Crd,que,C/(e)\
2592,398,2,cil,cil,398,Dem,Dem,cil,C/V\
2593,398,3,qui,qui,398,Qux,Qux,qui,C/V\
2594,398,4,attent,attent,398,Vfin,Vfin,attendre,/V\.'C/V\
2595,398,5,la,la,398,Det,Det,le,C/V\
2596,398,6,viellesce,viellesce,398,N,N,,C/V\.'C/V\.C/(e)\
2597,399,1,ains,ains,399,PrA,PrA,ains,/V\
2598,399,2,que,que,399,Sub,Sub,que,C/(e)\
2599,399,3,son,son,399,Det,Det,son4,C/V\
2600,399,4,cuer,cuer,399,N,N,,C/V\
2601,399,5,face,face,399,Vfin,Vfin,faire,'C/V\.C/(e)\
2602,399,6,meurir,meurir,399,Vinf,Vinf,mourir,C/V\.'C/V\
2603,399,7,",",",",399,Pnc,Pnc,,
2604,400,1,avant,avant,400,PrA,PrA,avant,/V\.'C/V\
2605,400,2,ses,ses,400,Det,Det,son4,C/V\
2606,400,3,jours,jours,400,N,N,,C/V\
2607,400,4,se,se,400,Prn,Prn$$,se,C/(e)\
2608,400,5,fait,fait,400,Vfin,Vfin,faire,C/V\
2609,400,6,morir,morir,400,Vinf,Vinf,mourir,C/V\.'C/V\
2610,400,7,",",",",400,Pnc,Pnc,,
2611,401,1,car,car,401,Crd,Crd,car,C/V\
2612,401,2,au,au,401,Pre+Det,Pre+Det,à.le,/V\
2613,401,3,retraire,retraire,401,Vinf,Vinf,retraire,C/V\.'C/V\.C/(e)\
2614,401,4,vient,vient,401,Vfin,Vfin,venir,C/V\
2615,401,5,a,a,401,Pre,Pre,à,/V\
2616,401,6,tart,tart,401,Adv,Adv,tard,C/V\
2617,401,7,",",",",401,Pnc,Pnc,,
2618,402,1,si,si,402,Adv,Adv,si4,C/V\
2619,402,2,n',n',402,Neg,Neg$$,ne,C/\
2620,402,3,a,a,402,Vfin,Vfin,avoir,/V\
2621,402,4,qui,qui,402,Qux,Qux,qui,C/V\
2622,402,5,de,de,402,Pre,Pre,de,C/(e)\
2623,402,6,meschief,meschief,402,N,N,,C/V\.'C/V\
2624,402,7,le,le,402,Prn,Prn$$,3p,C/(e)\
2625,402,8,gart,gart,402,Vfin,Vfin,garder,C/V\
2626,402,9,.,.,402,Pnc,Pnc,,
2627,403,1,et,et,403,Crd,Crd,et,/V\
2628,403,2,quant,quant,403,Sub,Sub,quand,C/V\
2629,403,3,est,est,403,Vfin,Vfin,être,/V\
2630,403,4,de,de,403,Pre,Pre,de,C/(e)\
2631,403,5,l',l',403,Det,Det,le,C/\
2632,403,6,esbatement,esbatement,403,N,N,,/V\.C/V\.C/e\.'C/V\
2633,403,7,",",",",403,Pnc,Pnc,,
2634,404,1,vous,vous,404,Prn,Prn$,2pp,C/V\
2635,404,2,en,en,404,Prn,Prn$$,en2,/V\
2636,404,3,arez,arez,404,Vfin,Vfin,avoir,/V\.'C/V\
2637,404,4,si,si,404,Adv,Adv,si4,C/V\
2638,404,5,largement,largement,404,Adv,Adv,,C/V\.C/e\.'C/V\
2639,404,6,",",",",404,Pnc,Pnc,,
2640,405,1,se,se,405,Sub,Sub,si3,C/(e)\
2641,405,2,cest,cest,405,Dem,Dem,cist,C/V\
2642,405,3,ordre,ordre,405,N,N,,'/V\.C/(e)\
2643,405,4,vous,vous,405,Prn,Prn$$,2pp,C/V\
2644,405,5,tient,tient,405,Vfin,Vfin,tenir,C/V\
2645,405,6,en,en,405,Pre,Pre,en,/V\
2646,405,7,laisse,laisse,405,N,N,,'C/V\.C/(e)\
2647,405,8,",",",",405,Pnc,Pnc,,
2648,406,1,que,que,406,Sub,Sub,que,C/(e)\
2649,406,2,le,le,406,Prn,Prn$$,3p,C/(e)\
2650,406,3,lairez,lairez,406,Vfin,Vfin,laisser,C/V\.'C/V\
2651,406,4,ains,ains,406,PrA,PrA,ains,/V\
2652,406,5,qu',qu',406,Sub,Sub,que,C/\
2653,406,6,il,il,406,Prn,Prn$,il,/V\
2654,406,7,vous,vous,406,Prn,Prn$$,2pp,C/V\
2655,406,8,laisse,laisse,406,Vfin,Vfin,laisser,'C/V\.C/(e)\
2656,406,9,.,.,406,Pnc,Pnc,,
2657,407,1,si,si,407,Adv,Adv,si4,C/V\
2658,407,2,avrez,avrez,407,Vfin,Vfin,avoir,/V\.'C/V\
2659,407,3,",",",",407,Pnc,Pnc,,
2660,407,4,se,se,407,Sub,Sub,si3,C/(e)\
2661,407,5,dieu,dieu,407,N,N,,C/V\
2662,407,6,plaist,plaist,407,Vfin,Vfin,plaire,C/V\
2663,407,7,",",",",407,Pnc,Pnc,,
2664,407,8,partie,partie,407,N,N,,C/V\.'C/V\./(e)\
2665,408,1,par,par,408,Pre,Pre,par,C/V\
2666,408,2,qui,qui,408,Qux,Qux,qui,C/V\
2667,408,3,vous,vous,408,Prn,Prn$$,2pp,C/V\
2668,408,4,sera,sera,408,Vfin,Vfin,être,C/V\.'C/V\
2669,408,5,departie,departie,408,Vpp,Vpp,départir,C/V\.C/V\.'C/V\./(e)\
2670,409,1,bonne,bonne,409,Adj,Adj,bon,'C/V\.C/(e)\
2671,409,2,amour,amour,409,N,N,,/V\.'C/V\
