wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified
2382,390,5,toi,toi,PRO:pers:obj:2:sg:bet,459,Prn,Prn,toi,C/V\
2383,390,6,istront,istront,VER:futu:3:pl,459,Vfin,Vfin,issir,/V\.'C/V\
2384,391,1,li,li,DET:def:obj:masc:sg,460,Det,Det,le,C/V\
2385,391,2,ton,ton,ADJ:poss:obj:masc:sg,460,Adj,Adj,ton2,C/V\
2386,391,3,pecché,pecché,NOM:obj:masc:sg,460,N,N,,C/V\.'C/V\
2387,391,4,ploreront,ploreront,VER:futu:3:pl,460,Vfin,Vfin,pleurer,C/V\.C/e\.'C/V\
2388,392,1,go,go,PRO:pers:suj:1:sg:unb,461,Prn,Prn$,je,C/V\
2389,392,2,sui,sui,VER:pres:1:sg,461,Vfin,Vfin,être,C/V\
2390,392,3,mesfait,mesfait,VER:pper:masc:sg,461,Vpp,Vpp,méfaire,C/V\.'C/V\
2391,392,4,co,co,PRO:invar,461,Prn,Prn,ce,C/V\
2392,392,5,fu,fu,VER:simp:3:sg,461,Vfin,Vfin,être,C/V\
2393,392,6,par,par,PRE,461,Pre,Pre,par,C/V\
2394,392,7,folage,folage,NOM:obj:masc:sg,461,N,N,,C/V\.'C/V\.C/(e)\
2395,393,1,por,por,PRE,462,Pre,Pre,pour,C/V\
2396,393,2,une,une,DET:ndf:obj:femi:sg,462,QIs,QIs,un,'/V\.C/(e)\
2397,393,3,pome,pome,NOM:obj:femi:sg,462,N,N,,'C/V\.C/e\
2398,393,4,soffrirai,soffrirai,VER:futu:1:sg,462,Vfin,Vfin,souffrir,C/V\.C/V\.'C/V\
2399,393,5,si,si,PROCON,462,Adv,Adv,si4,C/V\
2400,393,6,grant,grant,ADJ:obj:masc:sg,462,Adj,Adj,grand,C/V\
2401,393,7,damage,damage,NOM:obj:masc:sg,462,N,N,,C/V\.'C/V\.C/(e)\
2402,394,1,que,que,PROCON,463,Sub,Sub,que,C/(e)\
2403,394,2,en,en,PRE,463,Pre,Pre,en,/V\
2404,394,3,paine,paine,NOM:obj:femi:sg,463,N,N,,'C/V\.C/(e)\
2405,394,4,met,met,VER:pres:1:sg,463,Vfin,Vfin,mettre,C/V\
2406,394,5,moi,moi,PRO:pers:obj:1:sg:bet,463,Prn,Prn%%,moi,C/V\
2407,394,6,e,e,CON:coord,463,Crd,Crd,et,/V\
2408,394,7,mon,mon,DET:poss:obj:masc:sg,463,Det,Det,mon,C/V\
2409,394,8,lignage,lignage,NOM:obj:masc:sg,463,N,N,,C/V\.'C/V\.C/(e)\
2410,395,1,petit,petit,ADJ:obj:masc:sg,464,Adj,Adj,petit,C/V\.'C/V\
2411,395,2,aquest,aquest,NOM:obj:masc:sg,464,N,N,,/V\.'C/V\
2412,395,3,me,me,PRO:pers:obj:1:sg:unb,464,Prn,Prn$$,me,C/(e)\
2413,395,4,rent,rent,VER:pres:3:sg,464,Vfin,Vfin,rendre,C/V\
2414,395,5,grant,grant,ADJ:suj:masc:sg,464,Adj,Adj,grand,C/V\
2415,395,6,trauage,trauage,NOM:suj:masc:sg,464,N,N,,C/V\.'C/V\.C/(e)\
2416,396,1,si,si,PROCON,465,Sub,Sub,si3,C/V\
2417,396,2,jo,jo,PRO:pers:suj:1:sg:unb,465,Prn,Prn$,je,C/V\
2418,396,3,mesfis,mesfis,VER:simp:1:sg,465,Vfin,Vfin,méfaire,C/V\.'C/V\
2419,396,4,ne,ne,PRO:clit,465,Neg,Neg$$,ne,C/(e)\
2420,396,5,fu,fu,VER:simp:3:sg,465,Vfin,Vfin,être,C/V\
2421,396,6,merveille,merveille,NOM:suj:femi:sg,465,N,N,,C/V\.'C/V\.C/(e)\
2422,396,7,grant,grant,ADJ:suj:femi:sg,465,Adj,Adj,grand,C/V\
2423,397,1,quant,quant,ADV,466,Sub,Sub,quand,C/V\
2424,397,2,trai,trai,VER:simp:3:sg,466,Vfin,Vfin,trahir,C/V\
2425,397,3,moi,moi,PRO:pers:obj:1:sg:bet,466,Prn,Prn%%,moi,C/V\
2426,397,4,le,le,DET:def:suj:masc:sg,466,Det,Det,le,C/(e)\
2427,397,5,serpent,serpent,NOM:suj:masc:sg,466,N,N,,C/V\.'C/V\
2428,397,6,suduiant,suduiant,NOM:suj:masc:sg,466,Vprs,Vprs,souduire,C/V\.C/V\.'C/V\
2429,398,1,mult,mult,ADV,467,QIs,QIs,moult,C/V\
2430,398,2,set,set,VER:pres:3:sg,467,Vfin,Vfin,savoir,C/V\
2431,398,3,de,de,PRE,467,Pre,Pre,de,C/(e)\
2432,398,4,mal,mal,NOM:obj:masc:sg,467,N,N,mal,C/V\
2433,398,5,nen,nen,PROCON,467,Neg,Neg$$,ne,C/V\
2434,398,6,semble,semble,VER:pres:3:sg,467,Vfin,Vfin,sembler,'C/V\.C/(e)\
2435,398,7,pas,pas,NOM:obj:masc:pl,467,Neg,Neg,pas,C/V\
2436,398,8,oeille,oeille,NOM:obj:femi:sg,467,N,N,,'/V\.C/(e)\
2437,399,1,mal,mal,ADV,468,Adv,Adv,mal3,C/V\
2438,399,2,est,est,VER:pres:3:sg,468,Vfin,Vfin,être,/V\
2439,399,3,bailliz,bailliz,VER:pper:masc:pl,468,Vpp,Vpp,bailler,C/V\.'C/V\
2440,399,4,qui,qui,PROCON,468,Qux,Qux,qui,C/V\
2441,399,5,a,a,PRE,468,Pre,Pre,à,/V\
2442,399,6,lui,lui,PRO:pers:obj:3:masc:sg:bet,468,Prn,Prn,lui,C/V\
2443,399,7,se,se,PROCON,468,Prn,Prn$$,se,C/(e)\
2444,399,8,conseille,conseille,VER:pres:3:sg,468,Vfin,Vfin,conseiller2,C/V\.'C/V\.C/(e)\
2445,400,1,la,la,DET:def:obj:femi:sg,469,Det,Det,le,C/V\
2446,400,2,pome,pome,NOM:obj:femi:sg,469,N,N,,'C/V\.C/e\
2447,400,3,pris,pris,VER:simp:1:sg,469,Vfin,Vfin,prendre,C/V\
2448,400,4,or,or,ADV,469,Adv,Adv,or2,/V\
2449,400,5,sai,sai,VER:pres:1:sg,469,Vfin,Vfin,savoir,C/V\
2450,400,6,que,que,PROCON,469,Sub,Sub,que,C/(e)\
2451,400,7,fis,fis,VER:simp:1:sg,469,Vfin,Vfin,faire,C/V\
2452,400,8,folie,folie,NOM:obj:femi:sg,469,N,N,,C/V\.'C/V\./(e)\
2453,401,1,sor,sor,PRE,470,PrA,PrA,sur,C/V\
2454,401,2,ton,ton,DET:poss:obj:masc:sg,470,Det,Det,ton2,C/V\
2455,401,3,defens,defens,NOM:obj:masc:sg,470,N,N,,C/V\.'C/V\
2456,401,4,de,de,PRE,470,Pre,Pre,de,C/(e)\
2457,401,5,co,co,PRO:invar,470,Prn,Prn,ce,C/V\
2458,401,6,fis,fis,VER:simp:1:sg,470,Vfin,Vfin,faire,C/V\
2459,401,7,folonie,folonie,NOM:obj:femi:sg,470,N,N,,C/V\.C/V\.'C/V\./(e)\
2460,402,1,mal,mal,ADV,471,Adv,Adv,mal3,C/V\
2461,402,2,en,en,PRO:clit,471,Prn,Prn$$,en2,/V\
2462,402,3,gustai,gustai,VER:simp:1:sg,471,Vfin,Vfin,,C/V\.'C/V\
2463,402,4,or,or,ADV,471,Adv,Adv,or2,/V\
2464,402,5,sui,sui,VER:pres:1:sg,471,Vfin,Vfin,être,C/V\
2465,402,6,de,de,PRE,471,Pre,Pre,de,C/(e)\
2466,402,7,toi,toi,PRO:pers:obj:2:sg:bet,471,Prn,Prn,toi,C/V\
2467,402,8,haïe,haïe,VER:pper:femi:sg,471,Vpp,Vpp,haïr,C/V\.'C/V\./(e)\
2468,403,1,por,por,PRE,472,Pre,Pre,pour,C/V\
2469,403,2,poi,poi,ADV,472,N,N,,C/V\
2470,403,3,de,de,PRE,472,Pre,Pre,de,C/(e)\
2471,403,4,froit,froit,NOM:obj:masc:sg,472,N,N,,C/V\
2472,403,5,moi,moi,PRO:pers:obj:1:sg:bet,472,Prn,Prn$$,moi,C/V\
2473,403,6,covient,covient,VER:pres:3:sg,472,Vfin,Vfin,convenir,C/V\.'C/V\
2474,403,7,perdre,perdre,VER:infi,472,Vinf,Vinf,perdre,'C/V\.C/(e)\
2475,403,8,la,la,DET:def:obj:femi:sg,472,Det,Det,le,C/V\
2476,403,9,vie,vie,NOM:obj:femi:sg,472,N,N,,'C/V\./(e)\
2477,404,1,e,e,CON:coord,473,Crd,Crd,et,/V\
2478,404,2,tu,tu,PRO:pers:suj:2:sg:unb,473,Prn,Prn,tu,C/V\
2479,404,3,serpent,serpent,NOM:suj:masc:sg,473,N,N,,C/V\.'C/V\
2480,404,4,soiez,soiez,VER:impe:2:pl,473,Vfin,Vfin,être,C/V\.'C/V\
2481,404,5,maleit,maleit,VER:pper:masc:sg,473,Vpp,Vpp,,C/V\.'C/V\
2482,405,1,de,de,PRE,474,Pre,Pre,de,C/(e)\
2483,405,2,toi,toi,PRO:pers:obj:2:sg:bet,474,Prn,Prn,toi,C/V\
2484,405,3,reprendrai,reprendrai,VER:futu:1:sg,474,Vfin,Vfin,reprendre,C/V\.C/V\.'C/V\
2485,405,4,bien,bien,ADV,474,Adv,Adv,bien,C/V\
2486,405,5,mon,mon,DET:poss:obj:masc:sg,474,Det,Det,mon,C/V\
2487,405,6,droit,droit,NOM:obj:masc:sg,474,N,N,droit,C/V\
2488,406,1,sor,sor,PRE,475,PrA,PrA,sur,C/V\
2489,406,2,ton,ton,DET:poss:obj:masc:sg,475,Det,Det,ton2,C/V\
2490,406,3,piz,piz,NOM:obj:masc:sg,475,N,N,,C/V\
2491,406,4,te,te,PRO:pers:obj:2:sg:unb,475,Prn,Prn$$,te,C/(e)\
2492,406,5,traineras,traineras,VER:futu:2:sg,475,Vfin,Vfin,,C/V\.C/e\.'C/V\
2493,407,1,a,a,PRE,476,Pre,Pre,à,/V\
2494,407,2,tuz,tuz,DET:ind:obj:masc:pl,476,QIs,QIs,tout,C/V\
2495,407,3,les,les,DET:def:obj:masc:pl,476,Det,Det,le,C/V\
2496,407,4,jors,jors,NOM:obj:masc:pl,476,N,N,,C/V\
2497,407,5,que,que,PROCON,476,Qux,Qux,que,C/(e)\
2498,407,6,ja,ja,ADV,476,Adv,Adv,jà,C/V\
2499,407,7,viveras,viveras,VER:futu:2:sg,476,Vfin,Vfin,vivre,C/V\.C/e\.'C/V\
2500,408,1,la,la,DET:def:suj:femi:sg,477,Det,Det,le,C/V\
2501,408,2,puldre,puldre,NOM:suj:femi:sg,477,N,N,,'C/V\.C/(e)\
2502,408,3,iert,iert,VER:futu:3:sg,477,Vfin,Vfin,être,/V\
2503,408,4,tut,tut,DET:ind:obj:masc:pl,477,QIs,QIs,tout,C/V\
2504,408,5,dis,dis,NOM:obj:masc:pl,477,N,N,,C/V\
2505,408,6,ta,ta,DET:poss:suj:femi:sg,477,Det,Det,ton2,C/V\
2506,408,7,viande,viande,NOM:suj:femi:sg,477,N,N,,C/V\.'C/V\.C/(e)\
2507,409,1,en,en,PRE,478,Pre,Pre,en,/V\
2508,409,2,bois,bois,NOM:obj:masc:sg,478,N,N,,C/V\
2509,409,3,en,en,PRE,478,Pre,Pre,en,/V\
2510,409,4,plain,plain,NOM:obj:masc:sg,478,N,N,,C/V\
2511,409,5,en,en,PRE,478,Pre,Pre,en,/V\
2512,409,6,lande,lande,NOM:obj:femi:sg,478,N,N,,'C/V\.C/(e)\
2513,410,1,femme,femme,NOM:suj:femi:sg,479,N,N,,'C/V\.C/(e)\
2514,410,2,te,te,PRO:pers:obj:2:sg:unb,479,Prn,Prn$$,te,C/(e)\
2515,410,3,portera,portera,VER:futu:3:sg,479,Vfin,Vfin,porter,C/V\.C/e\.'C/V\
2516,410,4,haine,haine,NOM:obj:femi:sg,479,N,N,,C/(V)\.'/V\.C/(e)\
2517,411,1,oncore,oncore,ADV,480,Adv,Adv,encore,/V\.'C/V\.C/(e)\
2518,411,2,te,te,PRO:pers:obj:2:sg:unb,480,Prn,Prn$$,te,C/(e)\
2519,411,3,iert,iert,VER:futu:3:sg,480,Vfin,Vfin,être,/V\
2520,411,4,male,male,ADJ:suj:femi:sg,480,Adj,Adj,mal2,'C/V\.C/(e)\
2521,411,5,veisine,veisine,NOM:suj:femi:sg,480,N,N,,C/V\.'C/V\.C/(e)\
2522,412,1,tu,tu,PRO:pers:suj:2:sg:unb,481,Prn,Prn,tu,C/V\
2523,412,2,son,son,DET:poss:obj:masc:sg,481,Det,Det,son4,C/V\
2524,412,3,talon,talon,NOM:obj:masc:sg,481,N,N,,C/V\.'C/V\
2525,412,4,aguaiteras,aguaiteras,VER:futu:2:sg,481,Vfin,Vfin,,/V\.C/V\.C/e\.'C/V\
2526,413,1,cele,cele,PRO:demo:suj:femi:sg,482,Dem,Dem,cil,'C/V\.C/(e)\
2527,413,2,te,te,PRO:pers:obj:2:sg:unb,482,Prn,Prn$$,te,C/(e)\
2528,413,3,sachera,sachera,VER:futu:3:sg,482,Vfin,Vfin,savoir,C/V\.C/e\.'C/V\
2529,413,4,le,le,DET:def:obj:masc:sg,482,Det,Det,le,C/(e)\
2530,413,5,ras,ras,NOM:obj:masc:sg,482,N,N,,C/V\
2531,414,1,ta,ta,DET:poss:obj:femi:sg,483,Det,Det,ton2,C/V\
2532,414,2,teste,teste,NOM:obj:femi:sg,483,N,N,,'C/V\.C/(e)\
2533,414,3,ferra,ferra,VER:futu:3:sg,483,Vfin,Vfin,férir,C/V\.'C/V\
2534,414,4,de,de,PRE,483,Pre,Pre,de,C/(e)\
2535,414,5,itel,itel,ADJ:obj:masc:sg,483,Adj,Adj,tel,/V\.'C/V\
2536,414,6,mail,mail,NOM:obj:masc:sg,483,N,N,,C/V\
2537,415,1,qui,qui,PROCON,484,Qux,Qux,qui,C/V\
2538,415,2,te,te,PRO:pers:obj:2:sg:unb,484,Prn,Prn$$,te,C/(e)\
2539,415,3,ferra,ferra,VER:futu:3:sg,484,Vfin,Vfin,faire,C/V\.'C/V\
2540,415,4,mult,mult,ADV,484,QIs,QIs,moult,C/V\
2541,415,5,grant,grant,ADJ:obj:masc:sg,484,Adj,Adj,grand,C/V\
2542,415,6,travail,travail,NOM:obj:masc:sg,484,N,N,,C/V\.'C/V\
2543,416,1,encore,encore,ADV,485,Adv,Adv,encore,/V\.'C/V\.C/(e)\
2544,416,2,en,en,PRO:clit,485,Prn,Prn$$,en2,/V\
2545,416,3,prendra,prendra,VER:futu:3:sg,485,Vfin,Vfin,prendre,C/V\.'C/V\
2546,416,4,bien,bien,ADV,485,Adv,Adv,bien,C/V\
2547,416,5,conrei,conrei,NOM:obj:masc:sg,485,N,N,,C/V\.C/(V)\.'/V\
2548,417,1,cum,cum,CON:subord,486,Sub,Sub,comme,C/V\
2549,417,2,porra,porra,VER:futu:3:sg,486,Vfin,Vfin,pouvoir2,C/V\.'C/V\
2550,417,3,vengier,vengier,VER:infi,486,Vinf,Vinf,,C/V\.'C/V\
2551,417,4,de,de,PRE,486,Pre,Pre,de,C/(e)\
2552,417,5,toi,toi,PRO:pers:obj:2:sg:bet,486,Prn,Prn,toi,C/V\
2553,418,1,mal,mal,ADV,487,Adv,Adv,mal3,C/V\
2554,418,2,acointas,acointas,VER:simp:2:sg,487,Vfin,Vfin,,/V\.C/V\.'C/V\
2555,418,3,tu,tu,PRO:pers:suj:2:sg:unb,487,Prn,Prn%,tu,C/V\
2556,418,4,sun,sun,DET:poss:obj:masc:sg,487,Det,Det,son4,C/V\
2557,418,5,train,train,NOM:obj:masc:sg,487,N,N,,C/V\
2558,419,1,ele,ele,PRO:pers:suj:3:femi:sg,488,Prn,Prn$,elle,'/V\.C/(e)\
2559,419,2,te,te,PRO:pers:obj:2:sg:unb,488,Prn,Prn$$,te,C/(e)\
2560,419,3,fra,fra,VER:futu:3:sg,488,Vfin,Vfin,faire,C/V\
2561,419,4,le,le,DET:def:obj:masc:sg,488,Det,Det,le,C/(e)\
2562,419,5,chief,chief,NOM:obj:masc:sg,488,N,N,,C/V\
2563,419,6,enclin,enclin,ADJ:obj:masc:sg,488,Adj,Adj,,/V\.'C/V\
2564,420,1,oncore,oncore,ADV,489,Adv,Adv,encore,/V\.'C/V\.C/(e)\
2565,420,2,raiz,raiz,NOM:suj:masc:sg,489,N,N,,C/V\
2566,420,3,de,de,PRE,489,Pre,Pre,de,C/(e)\
2567,420,4,lui,lui,PRO:pers:acc:3:femi:sg:bet,489,Prn,Prn,lui,C/V\
2568,420,5,istra,istra,VER:futu:3:sg,489,Vfin,Vfin,issir,/V\.'C/V\
2569,421,1,qui,qui,PROCON,490,Qux,Qux,qui,C/V\
2570,421,2,toz,toz,DET:ind:obj:femi:pl,490,QIs,QIs,tout,C/V\
2571,421,3,tes,tes,DET:poss:obj:femi:pl,490,Det,Det,ton2,C/V\
2572,421,4,vertuz,vertuz,NOM:obj:femi:pl,490,N,N,,C/V\.'C/V\
2573,421,5,confundra,confundra,VER:futu:3:sg,490,Vfin,Vfin,confondre,C/V\.C/V\.'C/V\
2574,422,1,ore,ore,ADV,491,Adv,Adv,or2,'/V\.C/(e)\
2575,422,2,issé,issé,VER:impe:2:pl,491,Vfin,Vfin,issir,/V\.'C/V\
2576,422,3,hors,hors,ADV,491,PrA,PrA,hors,C/V\
2577,422,4,de,de,PRE,491,Pre,Pre,de,C/(e)\
2578,422,5,paradis,paradis,NOM:obj:masc:sg,491,N,N,,C/V\.C/V\.'C/V\
2579,423,1,mal,mal,ADJ:obj:masc:sg,492,Adj,Adj,mal2,C/V\
2580,423,2,change,change,NOM:obj:masc:sg,492,N,N,,'C/V\.C/(e)\
2581,423,3,avez,avez,VER:pres:2:pl,492,Vfin,Vfin,avoir,/V\.'C/V\
2582,423,4,fet,fet,VER:pper:masc:sg,492,Vpp,Vpp,faire,C/V\
2583,423,5,de,de,PRE,492,Pre,Pre,de,C/(e)\
2584,423,6,païs,païs,NOM:obj:masc:sg,492,N,N,,C/V\.'C/V\
2585,424,1,en,en,PRE,493,Pre,Pre,en,/V\
2586,424,2,terre,terre,NOM:obj:femi:sg,493,N,N,,'C/V\.C/(e)\
2587,424,3,vus,vus,PRO:pers:2:pl,493,Prn,Prn$$,vous,C/V\
2588,424,4,frez,frez,VER:futu:2:pl,493,Vfin,Vfin,faire,C/V\
2589,424,5,maison,maison,NOM:obj:femi:sg,493,N,N,,C/V\.'C/V\
2590,425,1,en,en,PRE,494,Pre,Pre,en,/V\
2591,425,2,paradis,paradis,NOM:obj:masc:sg,494,N,N,,C/V\.C/V\.'C/V\
2592,425,3,n,n,PRO:clit,494,Neg,Neg$$,ne,C/\
2593,425,4,avez,avez,VER:pres:2:pl,494,Vfin,Vfin,avoir,/V\.'C/V\
2594,425,5,raison,raison,NOM:obj:femi:sg,494,N,N,,C/V\.'C/V\
2595,426,1,n,n,PRO:clit,495,Neg,Neg$$,ne,C/\
2596,426,2,i,i,PRO:clit,495,Prn,Prn$$,y2,/V\
2597,426,3,avez,avez,VER:pres:2:pl,495,Vfin,Vfin,avoir,/V\.'C/V\
2598,426,4,rien,rien,ADV,495,N,N,rien,C/V\
2599,426,5,que,que,PROCON,495,Sub,Sub,que,C/(e)\
2600,426,6,chalengier,chalengier,VER:infi,495,Vinf,Vinf,,C/V\.C/V\.'C/V\
2601,427,1,fors,fors,ADV,496,PrA,PrA,hors,C/V\
2602,427,2,isterez,isterez,VER:futu:2:pl,496,Vfin,Vfin,issir,/V\.C/e\.'C/V\
2603,427,3,sen,sen,PRE,496,Pre,Pre,sans,C/V\
2604,427,4,recoverer,recoverer,VER:infi,496,Vinf,Vinf,recouvrer,C/V\.C/V\.C/e\.'C/V\
2605,428,1,n,n,PRO:clit,497,Neg,Neg$$,ne,C/\
2606,428,2,i,i,PRO:clit,497,Prn,Prn$$,y2,/V\
2607,428,3,avez,avez,VER:pres:2:pl,497,Vfin,Vfin,avoir,/V\.'C/V\
2608,428,4,rien,rien,ADV,497,N,N,rien,C/V\
2609,428,5,par,par,PRE,497,Pre,Pre,par,C/V\
2610,428,6,jugement,jugement,NOM:obj:masc:sg,497,N,N,,C/V\.C/e\.'C/V\
2611,429,1,or,or,ADV,498,Adv,Adv,or2,/V\
2612,429,2,pernez,pernez,VER:impe:2:pl,498,Vfin,Vfin,prendre,C/V\.'C/V\
2613,429,3,aillors,aillors,ADV,498,Adv,Adv,ailleurs,/V\.'C/V\
2614,429,4,chasement,chasement,NOM:obj:masc:sg,498,N,N,,C/V\.C/e\.'C/V\
2615,430,1,fors,fors,ADV,499,PrA,PrA,hors,C/V\
2616,430,2,en,en,PRO:clit,499,Prn,Prn$$,en2,/V\
2617,430,3,issez,issez,VER:pres:2:pl,499,Vfin,Vfin,issir,/V\.'C/V\
2618,430,4,de,de,PRE,499,Pre,Pre,de,C/(e)\
2619,430,5,bonaurté,bonaurté,NOM:obj:femi:sg,499,N,N,,C/V\.C/V\.'C/V\
2620,431,1,ne,ne,PRO:clit,500,Neg,Neg$$,ne,C/(e)\
2621,431,2,vus,vus,PRO:pers:2:pl,500,Prn,Prn$$,vous,C/V\
2622,431,3,falt,falt,VER:pres:3:sg,500,Vfin,Vfin,faillir,C/V\
2623,431,4,mais,mais,CON:coord,500,Adv,Adv,mais,C/V\
2624,431,5,faim,faim,NOM:suj:femi:sg,500,N,N,,C/V\
2625,431,6,ne,ne,PROCON,500,Crd,Crd,ne2,C/(e)\
2626,431,7,lasseté,lasseté,NOM:suj:femi:sg,500,N,N,,C/V\.C/e\.'C/V\
2627,432,1,ne,ne,PRO:clit,501,Neg,Neg$$,ne,C/(e)\
2628,432,2,vus,vus,PRO:pers:2:pl,501,Prn,Prn$$,vous,C/V\
2629,432,3,falt,falt,VER:pres:3:sg,501,Vfin,Vfin,faillir,C/V\
2630,432,4,mais,mais,CON:coord,501,Adv,Adv,mais,C/V\
2631,432,5,dolor,dolor,NOM:suj:femi:sg,501,N,N,,C/V\.'C/V\
2632,432,6,ne,ne,PROCON,501,Crd,Crd,ne2,C/(e)\
2633,432,7,paine,paine,NOM:suj:femi:sg,501,N,N,,'C/V\.C/(e)\
2634,433,1,a,a,PRE,502,Pre,Pre,à,/V\
2635,433,2,toz,toz,DET:ind:obj:masc:pl,502,QIs,QIs,tout,C/V\
2636,433,3,les,les,DET:def:obj:masc:pl,502,Det,Det,le,C/V\
2637,433,4,jors,jors,NOM:obj:masc:pl,502,N,N,,C/V\
2638,433,5,de,de,PRE,502,Pre,Pre,de,C/(e)\
2639,433,6,la,la,DET:def:obj:femi:sg,502,Det,Det,le,C/V\
2640,433,7,semaine,semaine,NOM:obj:femi:sg,502,N,N,,C/V\.'C/V\.C/(e)\
2641,434,1,en,en,PRE,503,Pre,Pre,en,/V\
2642,434,2,terre,terre,NOM:obj:femi:sg,503,N,N,,'C/V\.C/(e)\
2643,434,3,avrez,avrez,VER:futu:2:pl,503,Vfin,Vfin,avoir,/V\.'C/V\
2644,434,4,malvais,malvais,ADJ:obj:masc:sg,503,Adj,Adj,,C/V\.'C/V\
2645,434,5,sojor,sojor,NOM:obj:masc:sg,503,N,N,,C/V\.'C/V\
2646,435,1,aprés,aprés,PRE,504,PrA,PrA,après,/V\.'C/V\
2647,435,2,morrez,morrez,VER:futu:2:pl,504,Vfin,Vfin,mourir,C/V\.'C/V\
2648,435,3,al,al,PREDET:a:obj:masc:sg,504,Pre+Det,Pre+Det,à.le,/V\
2649,435,4,chief,chief,NOM:obj:masc:sg,504,N,N,,C/V\
2650,435,5,de,de,PRE,504,Pre,Pre,de,C/(e)\
2651,435,6,tor,tor,NOM:obj:masc:sg,504,N,N,,C/V\
2652,436,1,des,des,PRE,505,Pre+Det,Pre+Det,de.le,C/V\
2653,436,2,pois,pois,ADV,505,PrA,PrA,puis,C/V\
2654,436,3,qu,qu,PROCON,505,Sub,Sub,que,C/\
2655,436,4,averez,averez,VER:futu:2:pl,505,Vfin,Vfin,avoir,/V\.C/e\.'C/V\
2656,436,5,gusté,gusté,VER:pper:masc:sg,505,Vpp,Vpp,,C/V\.'C/V\
2657,436,6,mort,mort,NOM:obj:femi:sg,505,N,N,,C/V\
2658,437,1,en,en,PRE,506,Pre,Pre,en,/V\
2659,437,2,emfer,emfer,NOM:obj:masc:sg,506,N,N,,/V\.'C/V\
2660,437,3,irrez,irrez,VER:futu:2:pl,506,Vfin,Vfin,aller,/V\.'C/V\
2661,437,4,sanz,sanz,PRE,506,Pre,Pre,sans,C/V\
2662,437,5,deport,deport,NOM:obj:masc:sg,506,N,N,,C/V\.'C/V\
2663,438,1,ici,ici,ADV,507,Adv,Adv,ici,/V\.'C/V\
2664,438,2,avront,avront,VER:futu:3:pl,507,Vfin,Vfin,avoir,/V\.'C/V\
2665,438,3,les,les,DET:def:suj:masc:pl,507,Det,Det,le,C/V\
2666,438,4,cors,cors,NOM:suj:masc:pl,507,N,N,,C/V\
2667,438,5,eissil,eissil,NOM:obj:masc:sg,507,N,N,,/V\.'C/V\
2668,439,1,les,les,DET:def:suj:femi:pl,508,Det,Det,le,C/V\
2669,439,2,almes,almes,NOM:suj:femi:pl,508,N,N,,'/V\.C/e\
2670,439,3,en,en,PRE,508,Pre,Pre,en,/V\
2671,439,4,emfern,emfern,NOM:obj:masc:sg,508,N,N,,/V\.'C/V\
2672,439,5,peril,peril,NOM:obj:masc:sg,508,N,N,,C/e\.'C/V\
2673,440,1,satan,satan,NOM:suj:masc:sg,509,N,N,,C/V\.'C/V\
2674,440,2,vus,vus,PRO:pers:2:pl,509,Prn,Prn$$,vous,C/V\
2675,440,3,avra,avra,VER:futu:3:sg,509,Vfin,Vfin,avoir,/V\.'C/V\
2676,440,4,en,en,PRO:clit,509,Pre,Pre,en,/V\
2677,440,5,baillie,baillie,NOM:obj:femi:sg,509,N,N,,C/V\.'C/V\./(e)\
2678,441,1,n,n,PRO:clit,510,Neg,Neg$$,ne,C/\
2679,441,2,est,est,VER:pres:3:sg,510,Vfin,Vfin,être,/V\
2680,441,3,hom,hom,NOM:suj:masc:sg,510,N,N,,/V\
2681,441,4,que,que,PROCON,510,Qux,Qux,que,C/(e)\
2682,441,5,vus,vus,PRO:pers:2:pl,510,Prn,Prn$$,vous,C/V\
2683,441,6,en,en,PRO:clit,510,Prn,Prn$$,en2,/V\
2684,441,7,face,face,VER:subp:3:sg,510,Vfin,Vfin,faire,'C/V\.C/(e)\
2685,441,8,aïe,aïe,NOM:obj:femi:sg,510,N,N,,/V\.'C/V\./(e)\
2686,442,1,par,par,PRE,511,Pre,Pre,par,C/V\
2687,442,2,cui,cui,PROCON,511,Qux,Qux,cui,C/V\
2688,442,3,soiez,soiez,VER:subp:2:pl,511,Vfin,Vfin,être,C/V\.'C/V\
2689,442,4,vus,vus,PRO:pers:2:pl,511,Prn,Prn%,vous,C/V\
2690,442,5,ja,ja,ADV,511,Adv,Adv,jà,C/V\
2691,442,6,rescos,rescos,VER:pper:masc:sg,511,Vpp,Vpp,,C/V\.'C/V\
2692,443,1,se,se,PROCON,512,Sub,Sub,si3,C/(e)\
2693,443,2,moi,moi,PRO:pers:obj:1:sg:bet,512,Prn,Prn,moi,C/V\
2694,443,3,n,n,PRO:clit,512,Neg,Neg$$,ne,C/\
2695,443,4,en,en,PRO:clit,512,Prn,Prn$$,en2,/V\
2696,443,5,prenge,prenge,VER:subp:3:sg,512,Vfin,Vfin,prendre,'C/V\.C/(e)\
2697,443,6,pité,pité,NOM:suj:femi:sg,512,N,N,,C/V\.'C/V\
2698,443,7,de,de,PRE,512,Pre,Pre,de,C/(e)\
2699,443,8,vus,vus,PRO:pers:2:pl,512,Prn,Prn,vous,C/V\
2700,444,1,gardez,gardez,VER:impe:2:pl,513,Vfin,Vfin,garder,C/V\.'C/V\
