wd_id,line_id,linewd,word,lemma,lex_id,textlineid,syntag,syntag2,syllabified,ref
1,1,1,A,à,a,1,Pre,Pre,/V\,"Dolop, v. 1"
2,1,2,poinnes,peine,poinnes,1,N,N,'C/V\.C/e\,"Dolop, v. 1"
3,1,3,puet,pouvoir,puet,1,Vfin,Vfin,C/V\,"Dolop, v. 1"
4,1,4,perdre,perdre,perdre,1,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 1"
5,1,5,sa,son,sa,1,Det,Det,C/V\,"Dolop, v. 1"
6,1,6,poinne,peine,poinne,1,N,N,'C/V\.C/(e)\,"Dolop, v. 1"
7,2,1,qui,qui,qui,2,Qux,Qux,C/V\,"Dolop, v. 2"
8,2,2,sert,servir,sert,2,Vfin,Vfin,C/V\,"Dolop, v. 2"
9,2,3,proudonme,prudhomme,proudonme,2,N,N,C/V\.'C/V\.C/(e)\,"Dolop, v. 2"
10,2,4,et,et,et,2,Crd,Crd,/V\,"Dolop, v. 2"
11,2,5,ki,qui,ki,2,Qux,Qux,C/V\,"Dolop, v. 2"
12,2,6,se,se,se,2,Prn,Prn$$,C/(e)\,"Dolop, v. 2"
13,2,7,poinne,peiner,poinne,2,Vfin,Vfin,'C/V\.C/(e)\,"Dolop, v. 2"
14,3,1,de,de,de,3,Pre,Pre,C/(e)\,"Dolop, v. 3"
15,3,2,lui,lui,lui,3,Prn,Prn$,C/V\,"Dolop, v. 3"
16,3,3,faire,faire,faire,3,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 3"
17,3,4,sa,son,sa,3,Det,Det,C/V\,"Dolop, v. 3"
18,3,5,volenteit,volonté,volenteit,3,N,N,C/V\.C/V\.'C/V\,"Dolop, v. 3"
19,3,6,;,;,;,3,Pnc,Pnc,,"Dolop, v. 3"
20,4,1,mais,mais,mais,4,Crd,Crd,C/V\,"Dolop, v. 4"
21,4,2,l',le,l',4,Det,Det,C/\,"Dolop, v. 4"
22,4,3,en,on,en,4,Prn,Prn$,/V\,"Dolop, v. 4"
23,4,4,n',ne,n',4,Neg,Neg$$,C/\,"Dolop, v. 4"
24,4,5,en,en,en,4,Prn,Prn$$,/V\,"Dolop, v. 4"
25,4,6,trueve,trouver,trueve,4,Vfin,Vfin,'C/V\.C/(e)\,"Dolop, v. 4"
26,4,7,mais,mais,mais,4,Adv,Adv,C/V\,"Dolop, v. 4"
27,4,8,planteit,plenté,planteit,4,N,N,C/V\.'C/V\,"Dolop, v. 4"
28,4,9,:,:,:,4,Pnc,Pnc,,"Dolop, v. 4"
29,5,1,chascuns,chacun,chascuns,5,QIs,QIs,C/V\.'C/V\,"Dolop, v. 5"
30,5,2,jour,jour,jour,5,N,N,C/V\,"Dolop, v. 5"
31,5,3,li,le,li,5,Det,Det,C/V\,"Dolop, v. 5"
32,5,4,ciecles,siècle,ciecles,5,N,N,'C/V\.C/e\,"Dolop, v. 5"
33,5,5,ampire,empirer,ampire,5,Vfin,Vfin,/V\.'C/V\.C/(e)\,"Dolop, v. 5"
34,5,6,",",",",",",5,Pnc,Pnc,,"Dolop, v. 5"
35,6,1,hui,hui,hui,6,Adv,Adv,/V\,"Dolop, v. 6"
36,6,2,est,être,est,6,Vfin,Vfin,/V\,"Dolop, v. 6"
37,6,3,mavais,mauvais,mavais,6,Adj,Adj,C/V\.'C/V\,"Dolop, v. 6"
38,6,4,et,et,et,6,Crd,Crd,/V\,"Dolop, v. 6"
39,6,5,demain,demain,demain,6,Adv,Adv,C/V\.'C/V\,"Dolop, v. 6"
40,6,6,pire,pire,pire,6,Adj,Adj,'C/V\.C/(e)\,"Dolop, v. 6"
41,6,7,",",",",",",6,Pnc,Pnc,,"Dolop, v. 6"
42,7,1,trop,trop,trop,7,Adv,Adv,C/V\,"Dolop, v. 7"
43,7,2,pert,perdre,pert,7,Vfin,Vfin,C/V\,"Dolop, v. 7"
44,7,3,proesse,prouesse,proesse,7,N,N,C/V\.'C/V\.C/(e)\,"Dolop, v. 7"
45,7,4,de,de,de,7,Pre,Pre,C/(e)\,"Dolop, v. 7"
46,7,5,son,son,son,7,Det,Det,C/V\,"Dolop, v. 7"
47,7,6,nom,nom,nom,7,N,N,C/V\,"Dolop, v. 7"
48,7,7,",",",",",",7,Pnc,Pnc,,"Dolop, v. 7"
49,8,1,ne,ne,ne,8,Neg,Neg$$,C/(e)\,"Dolop, v. 8"
50,8,2,trueve,trouver,trueve,8,Vfin,Vfin,'C/V\.C/(e)\,"Dolop, v. 8"
51,8,3,on,on,on,8,Prn,Prn%,/V\,"Dolop, v. 8"
52,8,4,mars,UNKNOWN,mars,8,N,N,C/V\,"Dolop, v. 8"
53,8,5,se,si,se,8,Sub,Sub,C/(e)\,"Dolop, v. 8"
54,8,6,mavais,mauvais,mavais,8,Adj,Adj,C/V\.'C/V\,"Dolop, v. 8"
55,8,7,nom,non,nom,8,Neg,Neg,C/V\,"Dolop, v. 8"
56,8,8,.,.,.,8,Pnc,Pnc,,"Dolop, v. 8"
57,9,1,Et,et,et,9,Crd,Crd,/V\,"Dolop, v. 9"
58,9,2,nonporcant,nonpourquant,nonporcant,9,Adv,Adv,C/V\.C/V\.'C/V\,"Dolop, v. 9"
59,9,3,",",",",",",9,Pnc,Pnc,,"Dolop, v. 9"
60,9,4,se,si,se,9,Sub,Sub,C/(e)\,"Dolop, v. 9"
61,9,5,je,je,je,9,Prn,Prn$,C/(e)\,"Dolop, v. 9"
62,9,6,poioie,pouvoir,poioie,9,Vfin,Vfin,C/V\.'C/V\./(e)\,"Dolop, v. 9"
63,9,7,",",",",",",9,Pnc,Pnc,,"Dolop, v. 9"
64,10,1,molt,moult,molt,10,QIs,QIs,C/V\,"Dolop, v. 10"
65,10,2,volentierz,volontiers,volentierz,10,Adv,Adv,C/V\.C/V\.'C/V\,"Dolop, v. 10"
66,10,3,me,me,me,10,Prn,Prn$$,C/(e)\,"Dolop, v. 10"
67,10,4,peneroie,peiner,peneroie,10,Vfin,Vfin,C/V\.C/e\.'C/V\./(e)\,"Dolop, v. 10"
68,10,5,",",",",",",10,Pnc,Pnc,,"Dolop, v. 10"
69,11,1,se,si,se,11,Sub,Sub,C/(e)\,"Dolop, v. 11"
70,11,2,je,je,je,11,Prn,Prn$,C/(e)\,"Dolop, v. 11"
71,11,3,m',me,m',11,Prn,Prn$$,C/\,"Dolop, v. 11"
72,11,4,en,en,en,11,Prn,Prn$$,/V\,"Dolop, v. 11"
73,11,5,savoie,savoir,savoie,11,Vfin,Vfin,C/V\.'C/V\./(e)\,"Dolop, v. 11"
74,11,6,entremettre,entremettre,entremettre,11,Vinf,Vinf,/V\.C/e\.'C/V\.C/(e)\,"Dolop, v. 11"
75,11,7,",",",",",",11,Pnc,Pnc,,"Dolop, v. 11"
76,12,1,c',que,c',12,Sub,Sub,C/\,"Dolop, v. 12"
77,12,2,an,en,an,12,Pre,Pre,/V\,"Dolop, v. 12"
78,12,3,boin,bon,boin,12,Adj,Adj,C/V\,"Dolop, v. 12"
79,12,4,roman,roman,roman,12,N,N,C/V\.'C/V\,"Dolop, v. 12"
80,12,5,poïxe,pouvoir,poixe,12,Vfin,Vfin,C/V\.'C/V\.C/(e)\,"Dolop, v. 12"
81,12,6,mettre,mettre,mettre,12,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 12"
82,13,1,une,un,une,13,QIs,QIs,'/V\.C/(e)\,"Dolop, v. 13"
83,13,2,ystore,histoire,ystore,13,N,N,/V\.'C/V\.C/(e)\,"Dolop, v. 13"
84,13,3,aikes,auques,aikes,13,Adv,Adv,'/V\.C/e\,"Dolop, v. 13"
85,13,4,ancïenne,ancien,ancienne,13,Adj,Adj,/V\.C/{V}\.'/V\.C/(e)\,"Dolop, v. 13"
86,14,1,qui,qui,qui,14,Qux,Qux,C/V\,"Dolop, v. 14"
87,14,2,estraite,extraire,estraite,14,Vpp,Vpp,/V\.'C/V\.C/(e)\,"Dolop, v. 14"
88,14,3,est,être,est,14,Vfin,Vfin,/V\,"Dolop, v. 14"
89,14,4,de,de,de,14,Pre,Pre,C/(e)\,"Dolop, v. 14"
90,14,5,gent,gent,gent,14,N,N,C/V\,"Dolop, v. 14"
91,14,6,paienne,païen,paienne,14,Adj,Adj,C/V\.'C/V\.C/(e)\,"Dolop, v. 14"
92,14,7,.,.,.,14,Pnc,Pnc,,"Dolop, v. 14"
93,15,1,Li,le,li,15,Det,Det,C/V\,"Dolop, v. 15"
94,15,2,estore,histoire,estore,15,N,N,/V\.'C/V\.C/(e)\,"Dolop, v. 15"
95,15,3,est,être,est,15,Vfin,Vfin,/V\,"Dolop, v. 15"
96,15,4,et,et,et,15,Crd,Crd,/V\,"Dolop, v. 15"
97,15,5,bonne,bon,bonne,15,Adj,Adj,'C/V\.C/(e)\,"Dolop, v. 15"
98,15,6,et,et,et,15,Crd,Crd,/V\,"Dolop, v. 15"
99,15,7,belle,beau,belle,15,Adj,Adj,'C/V\.C/(e)\,"Dolop, v. 15"
100,15,8,",",",",",",15,Pnc,Pnc,,"Dolop, v. 15"
101,16,1,toz,tout,toz,16,QIs,QIs,C/V\,"Dolop, v. 16"
102,16,2,jors,jour,jors,16,N,N,C/V\,"Dolop, v. 16"
103,16,3,dovroit,devoir,dovroit,16,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 16"
104,16,4,estre,être,estre,16,Vinf,Vinf,'/V\.C/(e)\,"Dolop, v. 16"
105,16,5,novelle,nouveau,novelle,16,Adj,Adj,C/V\.'C/V\.C/(e)\,"Dolop, v. 16"
106,16,6,",",",",",",16,Pnc,Pnc,,"Dolop, v. 16"
107,17,1,car,car,car,17,Crd,Crd,C/V\,"Dolop, v. 17"
108,17,2,jai,jà,jai,17,Adv,Adv,C/V\,"Dolop, v. 17"
109,17,3,vielz,vieux,vielz,17,Adj,Adj,C/V\,"Dolop, v. 17"
110,17,4,ne,ne,ne,17,Neg,Neg$$,C/(e)\,"Dolop, v. 17"
111,17,5,doit,devoir,doit,17,Vfin,Vfin,C/V\,"Dolop, v. 17"
112,17,6,devenir,devenir,devenir,17,Vinf,Vinf,C/V\.C/e\.'C/V\,"Dolop, v. 17"
113,18,1,choze,chose,choze,18,N,N,'C/V\.C/e\,"Dolop, v. 18"
114,18,2,dont,dont,dont,18,Qux,Qux,C/V\,"Dolop, v. 18"
115,18,3,bien,bien,bien,18,Adv,Adv,C/V\,"Dolop, v. 18"
116,18,4,puet,pouvoir,puet,18,Vfin,Vfin,C/V\,"Dolop, v. 18"
117,18,5,avenir,advenir,avenir,18,Vinf,Vinf,/V\.C/e\.'C/V\,"Dolop, v. 18"
118,18,6,.,.,.,18,Pnc,Pnc,,"Dolop, v. 18"
119,19,1,Uns,un,uns,19,QIs,QIs,/V\,"Dolop, v. 19"
120,19,2,blans,blanc,blans,19,Adj,Adj,C/V\,"Dolop, v. 19"
121,19,3,moinne,moine,moinne,19,N,N,'C/V\.C/(e)\,"Dolop, v. 19"
122,19,4,de,de,de,19,Pre,Pre,C/(e)\,"Dolop, v. 19"
123,19,5,bonne,bon,bonne,19,Adj,Adj,'C/V\.C/(e)\,"Dolop, v. 19"
124,19,6,vie,vie,vie,19,N,N,'C/V\./(e)\,"Dolop, v. 19"
125,20,1,de,de,de,20,Pre,Pre,C/(e)\,"Dolop, v. 20"
126,20,2,Haute,haut,haute,20,Adj,Adj,'C/V\.C/(e)\,"Dolop, v. 20"
127,20,3,Sielve,Selve,sielve,20,N,N,'C/V\.C/(e)\,"Dolop, v. 20"
128,20,4,l',le,l',20,Det,Det,C/\,"Dolop, v. 20"
129,20,5,albaÿe,abbaye,albaye,20,N,N,/V\.C/V\.'C/V\./(e)\,"Dolop, v. 20"
130,21,1,ait,avoir,ait,21,Vfin,Vfin,/V\,"Dolop, v. 21"
131,21,2,ceste,cist,ceste,21,Dem,Dem,'C/V\.C/(e)\,"Dolop, v. 21"
132,21,3,ystore,histoire,ystore,21,N,N,/V\.'C/V\.C/(e)\,"Dolop, v. 21"
133,21,4,noveleie,nouveler,noveleie,21,Vpp,Vpp,C/V\.C/e\.'C/V\./(e)\,"Dolop, v. 21"
134,21,5,",",",",",",21,Pnc,Pnc,,"Dolop, v. 21"
135,22,1,an,en,an,22,Pre,Pre,/V\,"Dolop, v. 22"
136,22,2,beil,beau,beil,22,Adj,Adj,C/V\,"Dolop, v. 22"
137,22,3,laitin,latin,laitin,22,N,N,C/V\.'C/V\,"Dolop, v. 22"
138,22,4,l',le,l',22,Prn,Prn$$,C/\,"Dolop, v. 22"
139,22,5,ait,avoir,ait,22,Vfin,Vfin,/V\,"Dolop, v. 22"
140,22,6,ordenee,ordonner,ordenee,22,Vpp,Vpp,/V\.C/e\.'C/V\./(e)\,"Dolop, v. 22"
141,22,7,.,.,.,22,Pnc,Pnc,,"Dolop, v. 22"
142,23,1,Herberz,Hébert,herberz,23,N,N,C/V\.'C/V\,"Dolop, v. 23"
143,23,2,la,le,la,23,Prn,Prn$$,C/V\,"Dolop, v. 23"
144,23,3,vuet,vouloir,vuet,23,Vfin,Vfin,C/V\,"Dolop, v. 23"
145,23,4,en,en,en,23,Pre,Pre,/V\,"Dolop, v. 23"
146,23,5,romans,roman,romans,23,N,N,C/V\.'C/V\,"Dolop, v. 23"
147,23,6,traire,traire,traire,23,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 23"
148,24,1,et,et,et,24,Crd,Crd,/V\,"Dolop, v. 24"
149,24,2,de,de,de,24,Pre,Pre,C/(e)\,"Dolop, v. 24"
150,24,3,roman,roman,roman,24,N,N,C/V\.'C/V\,"Dolop, v. 24"
151,24,4,un,un,un,24,QIs,QIs,/V\,"Dolop, v. 24"
152,24,5,livre,livre,livre,24,N,N,'C/V\.C/(e)\,"Dolop, v. 24"
153,24,6,faire,faire,faire,24,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 24"
154,25,1,el,en.le,el,25,Pre+Det,Pre+Det,/V\,"Dolop, v. 25"
155,25,2,nom,nom,nom,25,N,N,C/V\,"Dolop, v. 25"
156,25,3,et,et,et,25,Crd,Crd,/V\,"Dolop, v. 25"
157,25,4,en,en,en,25,Pre,Pre,/V\,"Dolop, v. 25"
158,25,5,la,le,la,25,Det,Det,C/V\,"Dolop, v. 25"
159,25,6,reverance,révérence,reverance,25,N,N,C/V\.C/e\.'C/V\.C/(e)\,"Dolop, v. 25"
160,26,1,del,de.le,del,26,Pre+Det,Pre+Det,C/V\,"Dolop, v. 26"
161,26,2,fil,fils,fil,26,N,N,C/V\,"Dolop, v. 26"
162,26,3,Phelipe,Philippe,phelipe,26,N,N,C/V\.'C/V\.C/(e)\,"Dolop, v. 26"
163,26,4,",",",",",",26,Pnc,Pnc,,"Dolop, v. 26"
164,26,5,a,à,a,26,Pre,Pre,/V\,"Dolop, v. 26"
165,26,6,roi,roi,roi,26,N,N,C/V\,"Dolop, v. 26"
166,26,7,de,de,de,26,Pre,Pre,C/(e)\,"Dolop, v. 26"
167,26,8,France,France,france,26,N,N,'C/V\.C/(e)\,"Dolop, v. 26"
168,26,9,",",",",",",26,Pnc,Pnc,,"Dolop, v. 26"
169,27,1,Loeÿs,Louis,loeys,27,N,N,C/V\.C/(V)\.'/V\,"Dolop, v. 27"
170,27,2,",",",",",",27,Pnc,Pnc,,"Dolop, v. 27"
171,27,3,c',que,c',27,Qux,Qux,C/\,"Dolop, v. 27"
172,27,4,on,on,on,27,Prn,Prn$,/V\,"Dolop, v. 27"
173,27,5,doit,devoir,doit,27,Vfin,Vfin,C/V\,"Dolop, v. 27"
174,27,6,tant,tant,tant,27,QIs,QIs,C/V\,"Dolop, v. 27"
175,27,7,loieir,louer,loieir,27,Vinf,Vinf,C/V\.'C/V\,"Dolop, v. 27"
176,27,8,",",",",",",27,Pnc,Pnc,,"Dolop, v. 27"
177,28,1,car,car,car,28,Crd,Crd,C/V\,"Dolop, v. 28"
178,28,2,li,le,li,28,Det,Det,C/V\,"Dolop, v. 28"
179,28,3,filz,fils,filz,28,N,N,C/V\,"Dolop, v. 28"
180,28,4,Deu,dieu,deu,28,N,N,C/V\,"Dolop, v. 28"
181,28,5,l',le,l',28,Prn,Prn$$,C/\,"Dolop, v. 28"
182,28,6,en,en,en,28,Prn,Prn$$,/V\,"Dolop, v. 28"
183,28,7,vot,vouloir,vot,28,Vfin,Vfin,C/V\,"Dolop, v. 28"
184,28,8,doieir,devoir,doieir,28,Vinf,Vinf,C/V\.'C/V\,"Dolop, v. 28"
185,29,1,del,de.le,del,29,Pre+Det,Pre+Det,C/V\,"Dolop, v. 29"
186,29,2,dowaire,douaire,dowaire,29,N,N,C/V\.'C/V\.C/(e)\,"Dolop, v. 29"
187,29,3,de,de,de,29,Pre,Pre,C/(e)\,"Dolop, v. 29"
188,29,4,vacelaige,vasselage,vacelaige,29,N,N,C/V\.C/e\.'C/V\.C/(e)\,"Dolop, v. 29"
189,29,5,.,.,.,29,Pnc,Pnc,,"Dolop, v. 29"
190,30,1,Tant,tant,tant,30,QIs,QIs,C/V\,"Dolop, v. 30"
191,30,2,est,être,est,30,Vfin,Vfin,/V\,"Dolop, v. 30"
192,30,3,vallans,valoir,vallans,30,Vprs,Vprs,C/V\.'C/V\,"Dolop, v. 30"
193,30,4,de,de,de,30,Pre,Pre,C/(e)\,"Dolop, v. 30"
194,30,5,son,son,son,30,Det,Det,C/V\,"Dolop, v. 30"
195,30,6,eaige,âge,eaige,30,N,N,/(V)\.'/V\.C/(e)\,"Dolop, v. 30"
196,31,1,ke,que,ke,31,Sub,Sub,C/(e)\,"Dolop, v. 31"
197,31,2,je,je,je,31,Prn,Prn$,C/(e)\,"Dolop, v. 31"
198,31,3,ne,ne,ne,31,Neg,Neg$$,C/(e)\,"Dolop, v. 31"
199,31,4,puis,pouvoir,puis,31,Vfin,Vfin,C/V\,"Dolop, v. 31"
200,31,5,nelui,nul,nelui,31,QIs,QIs,C/V\.'C/V\,"Dolop, v. 31"
201,31,6,veoir,voir,veoir,31,Vinf,Vinf,C/(V)\.'/V\,"Dolop, v. 31"
202,32,1,ou,où,ou,32,Qux,Qux,/V\,"Dolop, v. 32"
203,32,2,ma,mon,ma,32,Det,Det,C/V\,"Dolop, v. 32"
204,32,3,poinne,peine,poinne,32,N,N,'C/V\.C/(e)\,"Dolop, v. 32"
205,32,4,puist,pouvoir,puist,32,Vfin,Vfin,C/V\,"Dolop, v. 32"
206,32,5,mués,mieux,mués,32,Adv,Adv,C/V\,"Dolop, v. 32"
207,32,6,seoir,seoir,seoir,32,Vinf,Vinf,C/(V)\.'/V\,"Dolop, v. 32"
208,32,7,.,.,.,32,Pnc,Pnc,,"Dolop, v. 32"
209,33,1,Li,le,li,33,Det,Det,C/V\,"Dolop, v. 33"
210,33,2,boins,bon,boins,33,Adj,Adj,C/V\,"Dolop, v. 33"
211,33,3,arbres,arbre,arbres,33,N,N,'/V\.C/e\,"Dolop, v. 33"
212,33,4,doit,devoir,doit,33,Vfin,Vfin,C/V\,"Dolop, v. 33"
213,33,5,boin,bon,boin,33,Adj,Adj,C/V\,"Dolop, v. 33"
214,33,6,frut,fruit,frut,33,N,N,C/V\,"Dolop, v. 33"
215,33,7,randre,rendre,randre,33,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 33"
216,33,8,",",",",",",33,Pnc,Pnc,,"Dolop, v. 33"
217,34,1,et,et,et,34,Crd,Crd,/V\,"Dolop, v. 34"
218,34,2,qui,qui,qui,34,Qux,Qux,C/V\,"Dolop, v. 34"
219,34,3,raison,raison,raison,34,N,N,C/V\.'C/V\,"Dolop, v. 34"
220,34,4,i,y,i,34,Prn,Prn$$,/V\,"Dolop, v. 34"
221,34,5,doit,devoir,doit,34,Vfin,Vfin,C/V\,"Dolop, v. 34"
222,34,6,antendre,entendre,antendre,34,Vinf,Vinf,/V\.'C/V\.C/(e)\,"Dolop, v. 34"
223,35,1,bien,bien,bien,35,Adv,Adv,C/V\,"Dolop, v. 35"
224,35,2,puet,pouvoir,puet,35,Vfin,Vfin,C/V\,"Dolop, v. 35"
225,35,3,legieremant,légèrement,legieremant,35,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,"Dolop, v. 35"
226,35,4,savoir,savoir,savoir,35,Vinf,Vinf,C/V\.'C/V\,"Dolop, v. 35"
227,36,1,ke,que,ke,36,Sub,Sub,C/(e)\,"Dolop, v. 36"
228,36,2,plus,plus,plus,36,Adv,Adv,C/V\,"Dolop, v. 36"
229,36,3,grant,grand,grant,36,Adj,Adj,C/V\,"Dolop, v. 36"
230,36,4,valor,valeur,valor,36,N,N,C/V\.'C/V\,"Dolop, v. 36"
231,36,5,doit,devoir,doit,36,Vfin,Vfin,C/V\,"Dolop, v. 36"
232,36,6,avoir,avoir,avoir,36,Vinf,Vinf,/V\.'C/V\,"Dolop, v. 36"
233,37,1,Loeÿs,Louis,loeys,37,N,N,C/V\.C/(V)\.'/V\,"Dolop, v. 37"
234,37,2,c',que,c',37,Sub,Sub,C/\,"Dolop, v. 37"
235,37,3,Alexandre,Alexandre,alexandre,37,N,N,/V\.C/V\.'C/V\.C/(e)\,"Dolop, v. 37"
236,37,4,n',ne,n',37,Neg,Neg$$,C/\,"Dolop, v. 37"
237,37,5,out,avoir,out,37,Vfin,Vfin,/V\,"Dolop, v. 37"
238,37,6,",",",",",",37,Pnc,Pnc,,"Dolop, v. 37"
239,38,1,ke,que,ke,38,Qux,Qux,C/(e)\,"Dolop, v. 38"
240,38,2,tant,tant,tant,38,QIs,QIs,C/V\,"Dolop, v. 38"
241,38,3,valuit,valoir,valuit,38,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 38"
242,38,4,et,et,et,38,Crd,Crd,/V\,"Dolop, v. 38"
243,38,5,ke,que,ke,38,Qux,Qux,C/(e)\,"Dolop, v. 38"
244,38,6,tant,tant,tant,38,QIs,QIs,C/V\,"Dolop, v. 38"
245,38,7,sout,savoir,sout,38,Vfin,Vfin,C/V\,"Dolop, v. 38"
246,38,8,.,.,.,38,Pnc,Pnc,,"Dolop, v. 38"
247,39,1,Phelipes,Philippe,phelipes,39,N,N,C/V\.'C/V\.C/e\,"Dolop, v. 39"
248,39,2,fut,être,fut,39,Vfin,Vfin,C/V\,"Dolop, v. 39"
249,39,3,peire,père,peire,39,N,N,'C/V\.C/(e)\,"Dolop, v. 39"
250,39,4,Alexandre,Alexandre,alexandre,39,N,N,/V\.C/V\.'C/V\.C/(e)\,"Dolop, v. 39"
251,39,5,",",",",",",39,Pnc,Pnc,,"Dolop, v. 39"
252,40,1,mais,mais,mais,40,Crd,Crd,C/V\,"Dolop, v. 40"
253,40,2,molt,moult,molt,40,QIs,QIs,C/V\,"Dolop, v. 40"
254,40,3,par,par,par,40,Adv,Adv,C/V\,"Dolop, v. 40"
255,40,4,fut,être,fut,40,Vfin,Vfin,C/V\,"Dolop, v. 40"
256,40,5,sa,son,sa,40,Det,Det,C/V\,"Dolop, v. 40"
257,40,6,volour,voleur,volour,40,N,N,C/V\.'C/V\,"Dolop, v. 40"
258,40,7,maindre,maindre,maindre,40,Adj,Adj,'C/V\.C/(e)\,"Dolop, v. 40"
259,41,1,ke,que,ke,41,Sub,Sub,C/(e)\,"Dolop, v. 41"
260,41,2,la,le,la,41,Det,Det,C/V\,"Dolop, v. 41"
261,41,3,Phelipe,Philippe,phelipe,41,N,N,C/V\.'C/V\.C/(e)\,"Dolop, v. 41"
262,41,4,",",",",",",41,Pnc,Pnc,,"Dolop, v. 41"
263,41,5,a,à,a,41,Pre,Pre,/V\,"Dolop, v. 41"
264,41,6,roi,roi,roi,41,N,N,C/V\,"Dolop, v. 41"
265,41,7,de,de,de,41,Pre,Pre,C/(e)\,"Dolop, v. 41"
266,41,8,France,France,france,41,N,N,'C/V\.C/(e)\,"Dolop, v. 41"
267,41,9,;,;,;,41,Pnc,Pnc,,"Dolop, v. 41"
268,42,1,et,et,et,42,Crd,Crd,/V\,"Dolop, v. 42"
269,42,2,bien,bien,bien,42,Adv,Adv,C/V\,"Dolop, v. 42"
270,42,3,saichiez,savoir,saichiez,42,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 42"
271,42,4,tot,tout,tot,42,QIs,QIs,C/V\,"Dolop, v. 42"
272,42,5,sen,son,sen,42,Det,Det,C/V\,"Dolop, v. 42"
273,42,6,doutence,doutence,doutence,42,N,N,C/V\.'C/V\.C/(e)\,"Dolop, v. 42"
274,43,1,c',que,c',43,Sub,Sub,C/\,"Dolop, v. 43"
275,43,2,Alixandres,Alexandre,alixandres,43,N,N,/V\.C/V\.'C/V\.C/e\,"Dolop, v. 43"
276,43,3,estoit,être,estoit,43,Vfin,Vfin,/V\.'C/V\,"Dolop, v. 43"
277,43,4,paiens,païen,paiens,43,Adj,Adj,C/V\.'C/V\,"Dolop, v. 43"
278,43,5,",",",",",",43,Pnc,Pnc,,"Dolop, v. 43"
279,44,1,mais,mais,mais,44,Crd,Crd,C/V\,"Dolop, v. 44"
280,44,2,Loeys,Louis,loeys,44,N,N,C/V\.C/(V)\.'/V\,"Dolop, v. 44"
281,44,3,iert,être,iert,44,Vfin,Vfin,/V\,"Dolop, v. 44"
282,44,4,crestïens,chrétien,crestiens,44,Adj,Adj,C/V\.C/{V}\.'/V\,"Dolop, v. 44"
283,44,5,",",",",",",44,Pnc,Pnc,,"Dolop, v. 44"
284,45,1,et,et,et,45,Crd,Crd,/V\,"Dolop, v. 45"
285,45,2,s',se,s',45,Prn,Prn$$,C/\,"Dolop, v. 45"
286,45,3,ait,avoir,ait,45,Vfin,Vfin,/V\,"Dolop, v. 45"
287,45,4,millor,meilleur,millor,45,Adj,Adj,C/V\.'C/V\,"Dolop, v. 45"
288,45,5,conmencemant,commencement,conmencemant,45,N,N,C/V\.C/V\.C/e\.'C/V\,"Dolop, v. 45"
289,45,6,;,;,;,45,Pnc,Pnc,,"Dolop, v. 45"
290,46,1,Dex,dieu,dex,46,N,N,C/V\,"Dolop, v. 46"
291,46,2,li,le,li,46,Prn,Prn$$,C/V\,"Dolop, v. 46"
292,46,3,dont,donner,dont,46,Vfin,Vfin,C/V\,"Dolop, v. 46"
293,46,4,boin,bon,boin,46,Adj,Adj,C/V\,"Dolop, v. 46"
294,46,5,definemant,définement,definemant,46,N,N,C/V\.C/V\.C/e\.'C/V\,"Dolop, v. 46"
295,46,6,!,!,!,46,Pnc,Pnc,,"Dolop, v. 46"
296,47,1,Pour,pour,pour,47,Pre,Pre,C/V\,"Dolop, v. 47"
297,47,2,s',son,s',47,Det,Det,C/\,"Dolop, v. 47"
298,47,3,onour,honneur,onour,47,N,N,/V\.'C/V\,"Dolop, v. 47"
299,47,4,ancomancerai,encommencer,ancomancerai,47,Vfin,Vfin,/V\.C/V\.C/V\.C/e\.'C/V\,"Dolop, v. 47"
300,47,5,",",",",",",47,Pnc,Pnc,,"Dolop, v. 47"
301,48,1,ceste,cist,ceste,48,Dem,Dem,'C/V\.C/(e)\,"Dolop, v. 48"
302,48,2,ystore,histoire,ystore,48,N,N,/V\.'C/V\.C/(e)\,"Dolop, v. 48"
303,48,3,anromancerai,enromancer,anromancerai,48,Vfin,Vfin,/V\.C/V\.C/V\.C/e\.'C/V\,"Dolop, v. 48"
304,48,4,;,;,;,48,Pnc,Pnc,,"Dolop, v. 48"
305,49,1,molt,moult,molt,49,QIs,QIs,C/V\,"Dolop, v. 49"
306,49,2,serai,être,serai,49,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 49"
307,49,3,liez,lié,liez,49,Adj,Adj,C/V\,"Dolop, v. 49"
308,49,4,et,et,et,49,Crd,Crd,/V\,"Dolop, v. 49"
309,49,5,a,à,a,49,Pre,Pre,/V\,"Dolop, v. 49"
310,49,6,grant,grand,grant,49,Adj,Adj,C/V\,"Dolop, v. 49"
